# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=20, N=28, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rp8,Rp9,Rp10,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6
16.6,7.45070783631831e-9,5.8707631725488845e-8,1.1169297664872124e-7,6.376381134472655e-7,3.688296275787985e-6,-8.428868078811268e-6,1.1409316703923815e-5,-0.0008145613941930553,0.000573530656195242,-0.002730826076581069,7.571197431020064e-9,1.1161177849395597e-7,1.585711334724422e-7,1.8354595560250195e-6,-1.5653284567494766e-5,8.230801304782565e-6,4.659079723223374e-5,-0.0014084593370485624,-0.004509450038538087,0.0033803527253303297,2.70685161148564e-7,8.013607945802037e-6,8.013607945802037e-6,0.000750258625229775,0.000750258625229775,-0.006096040174320032
16.650000000000002,6.939371109958958e-9,5.507553763655158e-8,1.0510646511229004e-7,6.039361831355807e-7,3.520924231020214e-6,-8.057711115994653e-6,1.0947861867909572e-5,-0.0007944439433580768,0.0005606700577855371,-0.0026786475185387308,7.055069866988029e-9,1.0493203092373007e-7,1.4939723125647738e-7,1.7445228320296847e-6,-1.4982659069673153e-5,7.877202636803817e-6,4.491916380982332e-5,-0.0013736935153307772,-0.0044204480531967166,0.0033257219917686297,2.557413049551673e-7,7.665900132386813e-6,7.665900132386813e-6,0.0007315337793268124,0.0007315337793268124,-0.005981650521570761
16.7,6.463154962561978e-9,5.166844045516153e-8,9.89089374824181e-8,5.720203291894018e-7,3.3611799731851637e-6,-7.702949102254613e-6,1.0505222057603866e-5,-0.0007748337441039634,0.0005481115556104672,-0.0026275107474384445,6.574126653222492e-9,9.865213405539544e-8,1.407541909414501e-7,1.6580963955437505e-6,-1.4340764829905797e-5,7.538820104234009e-6,4.330785199988854e-5,-0.0013397883189791675,-0.004333212401955645,0.00327202699813016,2.4162246198736645e-7,7.333287398958576e-6,7.333287398958576e-6,0.0007132801965253911,0.0007132801965253911,-0.005869407345318514
16.75,6.019645112981002e-9,4.847238283890108e-8,9.307738385666061e-8,5.417956140264272e-7,3.2087141991586385e-6,-7.363855296222952e-6,1.0080623054904531e-5,-0.0007557176979577109,0.0005358476789802014,-0.002577393917178439,6.125969277049627e-9,9.274814726480019e-8,1.3261128551855815e-7,1.5759562630507947e-6,-1.3726370929905308e-5,7.214997624674235e-6,4.175466995407575e-5,-0.0013067223617279997,-0.004247707759629901,0.0032192505192715397,2.2828308531179058e-7,7.015113999882691e-6,7.015113999882691e-6,0.0006954858868485791,0.0006954858868485791,-0.005759270367827549
16.8,5.606593397306033e-9,4.547427459055049e-8,8.759015788964295e-8,5.13172163165391e-7,3.063193688624963e-6,-7.039735296840449e-6,9.673322834371803e-6,-0.0007370830540562921,0.0005238711525966796,-0.0025282756653148856,5.708362732098921e-9,8.719756372272839e-8,1.2493956702292055e-7,1.49788959057651e-6,-1.3138299186973761e-5,6.9051074713925895e-6,4.025750613821579e-5,-0.0012744747914916442,-0.00416389951525538,0.0031673756754161935,2.1568014252825998e-7,6.710752697729621e-6,6.710752697729621e-6,0.0006781391697164257,0.0006781391697164257,-0.005651200067157873
16.85,5.221906327580128e-9,4.26618386936799e-8,8.242689583034136e-8,4.860648942035857e-7,2.9243005590222182e-6,-6.729925597889286e-6,9.282610208592794e-6,-0.000718917399628942,0.0005121748911278884,-0.0024801351017036855,5.319224372099295e-9,8.19792244995979e-8,1.1771176349490006e-7,1.423694118717165e-6,-1.2575421894679381e-5,6.6085490443094575e-6,3.881432635922775e-5,-0.0012430252769279322,-0.0040817537574198174,0.003116385924536318,2.0377297694864752e-7,6.4196035227408965e-6,6.4196035227408965e-6,0.0006612286658128147,0.0006612286658128147,-0.005545157662983059
16.900000000000002,4.863634439384009e-9,4.002356071275087e-8,7.756844037705438e-8,4.603932603624201e-7,2.791731555244668e-6,-6.433792207450371e-6,8.907803531327611e-6,-0.0007012086507494457,0.0005007519939425576,-0.0024329517974263533,4.956613524510559e-9,7.707323781773322e-8,1.1090218191156737e-7,1.3531776453734502e-6,-1.2036659660328223e-5,6.324747694435669e-6,3.7423170903461126e-5,-0.0012123539943428032,-0.004001237259902022,0.0030662650549206283,1.9252317643970982e-7,6.14109258633824e-6,6.14109258633824e-6,0.0006447432891713615,0.0006447432891713615,-0.005441105102674172
16.95,4.5299623738327885e-9,3.754864134753485e-8,7.299676906269792e-8,4.3608100781427164e-7,2.665197372467992e-6,-6.150729329353168e-6,8.548249455934018e-6,-0.0006839450433504615,0.0004895957400002245,-0.0023867057739924164,4.618721812192266e-9,7.246090314260233e-8,1.0448661674223263e-7,1.2861575248032025e-6,-1.1520979335083936e-5,6.053153599428939e-6,3.608215178223551e-5,-0.0011824416149274538,-0.003922317467612636,0.0030169971779228756,1.8189444950678147e-7,5.87467094631818e-6,5.87467094631818e-6,0.0006286722394742623,0.0006286722394742623,-0.005339005047644832
17.0,4.219199643292967e-9,3.52269519448171e-8,6.869492690024431e-8,4.130559460466017e-7,2.5444220105404762e-6,-5.880158103818801e-6,8.203321746677787e-6,-0.0006671151244921534,0.00047869958289177214,-0.0023413774928109387,4.3038641348431715e-9,6.812463982291804e-8,9.844226380204381e-8,1.2224601916761166e-6,-1.102739203276632e-5,5.793240688036481e-6,3.4789450080501204e-5,-0.0011532692923194338,-0.003844962482829893,0.002968566720886288,1.7185250821857978e-7,5.61981352147755e-6,5.61981352147755e-6,0.0006130049945581867,0.0006130049945581867,-0.005238820859952506
17.05,3.929772033631182e-9,3.3048992782689483e-8,6.464696303428094e-8,3.9124973055969374e-7,2.4291421584571843e-6,-5.621525404624466e-6,7.872420140641394e-6,-0.000650707743877644,0.0004680571460257204,-0.002296947844924018,4.010470265234817e-9,6.4047920006903e-8,9.274763909655643e-8,1.1619207088796164e-6,-1.0554951233529454e-5,5.544505611289684e-6,3.354331340470222e-5,-0.0011248186504793554,-0.003769141051723997,0.0029209584202392063,1.623649575954416e-7,5.376018053513756e-6,5.376018053513756e-6,0.0005977313031214716,0.0005977313031214716,-0.005140516589151223
17.1,3.660213599067198e-9,3.1005853954296094e-8,6.083787115985146e-8,3.705976572325374e-7,2.3191066075044046e-6,-5.374302690238572e-6,7.5549692580443224e-6,-0.0006347120456080349,0.0004576622179557001,-0.0022533981409952955,3.737077018328798e-9,6.021520557837472e-8,8.738250236799014e-8,1.1043823378878338e-6,-1.0102750968782967e-5,5.306466758410336e-6,3.234205342607474e-5,-0.0010970717718750951,-0.0036948225511638437,0.002874157314757352,1.534011911041606e-7,5.142804114137937e-6,5.142804114137937e-6,0.0005828411776270424,0.0005828411776270424,-0.005044056959390989
17.150000000000002,3.4091592087388257e-9,2.9089178688731218e-8,5.725353348401858e-8,3.510384677274821e-7,2.21407569172861e-6,-5.137984906491718e-6,7.250417558884401e-6,-0.000619117460169956,0.000447508747844699,-0.002210710101546712,3.482320954224313e-9,5.6611888871679556e-8,8.232778507066323e-8,1.0496961305652202e-6,-9.669924083875768e-6,5.078663315477424e-6,3.118404351575949e-5,-0.0010700111859655993,-0.0036219769757999914,0.002828148738988276,1.4493229192229544e-7,4.9197121554291855e-6,4.9197121554291855e-6,0.0005683248873956442,0.0005683248873956442,-0.004949407356759276
17.2,3.175337606911787e-9,2.7291128956944452e-8,5.3880668019007536e-8,3.325141653384021e-7,2.113820754447894e-6,-4.9120894384593264e-6,6.958236343901456e-6,-0.0006039136966488295,0.0004375908410618111,-0.0021688658474369334,3.244931578544841e-9,5.32242369389572e-8,7.756552251889889e-8,9.977205413329266e-7,-9.25564057521071e-6,4.860654364989037e-6,3.006771646824681e-5,-0.0010436198579765834,-0.003550574925417926,0.0027829183168336874,1.3693093965343066e-7,4.706302601544163e-6,4.706302601544163e-6,0.0005541729518841269,0.0005541729518841269,-0.0048565338168600454
17.25,2.957564951397301e-9,2.5604353220026826e-8,5.07067790084065e-8,3.149698407193816e-7,2.0181236395845316e-6,-4.696155109337044e-6,6.677918797952271e-6,-0.0005890907351612388,0.00042790275490736576,-0.0021278478905750833,3.0237250063535974e-9,5.003933915680146e-8,7.307878996558278e-8,9.483210586798306e-7,-8.859105998601395e-6,4.652018024535746e-6,2.8991562309807144e-5,-0.0010178811779606434,-0.0034805875925557517,0.0027384519552854643,1.2937132219245637e-7,4.502154979978805e-6,4.502154979978805e-6,0.0005403761341436742,0.0005403761341436742,-0.004765403012625849
17.3,2.7547387971880355e-9,2.40219561861727e-8,4.77201102997587e-8,2.9835350696142843e-7,1.926776206655078e-6,-4.489741224190772e-6,6.408979073969626e-6,-0.0005746388194999905,0.00041843889446244723,-0.0020876391248635527,2.8175980579990678e-9,4.704505797215214e-8,6.885164238357373e-8,9.013698550511349e-7,-8.479559945818885e-6,4.4523506228799586e-6,2.795412618868891e-5,-0.000992778950134471,-0.003411986750380645,0.002694735838311303,1.2222905245654724e-7,4.3068670906575365e-6,4.3068670906575365e-6,0.0005269254344530162,0.0005269254344530162,-0.004675982242358624
17.35,2.5658324946016688e-9,2.2537470450975313e-8,4.490960148803189e-8,2.8261594351356685e-7,1.8395798683094562e-6,-4.292426656559199e-6,6.150951415758294e-6,-0.0005605484499856648,0.0004091938085589504,-0.0020482228173638707,2.6255227574459952e-9,4.4229982599256415e-8,6.486905773537752e-8,8.567454541959418e-7,-8.116274586406979e-6,4.261265911810471e-6,2.6954006343989874e-5,-0.0009682973824860751,-0.00334474474081846,0.002651756420886043,1.1548108971321791e-7,4.120054211200816e-6,4.120054211200816e-6,0.0005138120841218058,0.0005138120841218058,-0.004588239417994901
17.400000000000002,2.3898899733422237e-9,2.1144829903551095e-8,4.2264846664931775e-8,2.6771054847193434e-7,1.756345149362865e-6,-4.103808975978402e-6,5.903389317957301e-6,-0.0005468103765186257,0.00040016218586644406,-0.002009582599679785,2.4465412056544405e-9,4.158338549082108e-8,6.1116883528936e-8,8.143324151012367e-7,-7.768553271969674e-6,4.078394312212903e-6,2.5989852150226784e-5,-0.0009444210766450807,-0.003278834462931071,0.0026095004231648402,1.0910566525166046e-7,3.941348336793731e-6,3.941348336793731e-6,0.0005010275394594756,0.0005010275394594756,-0.004502143053591212
17.45,2.2260208858636843e-9,1.983834478833506e-8,3.9776055618879964e-8,2.5359319878628696e-7,1.6768912663142207e-6,-3.92350361458552e-6,5.665864721570842e-6,-0.0005334155918256539,0.00039133885109223475,-0.001971702459551835,2.2797608034399462e-9,3.909518141708295e-8,5.758178646910436e-8,7.740210316834555e-7,-7.435729200254463e-6,3.903382192864965e-6,2.5060362234742944e-5,-0.0009211350180093658,-0.003214229361536099,0.0025679548247944856,1.0308221215758393e-7,3.7703974531473443e-6,3.7703974531473443e-6,0.000488563475905031,0.000488563475905031,-0.004417662254025567
17.5,2.0733960852581347e-9,1.8612678319275698e-8,3.7434017339741386e-8,2.402221179577036e-7,1.6010457263923851e-6,-3.7511430710420544e-6,5.437967243540076e-6,-0.0005203553248955414,0.0003827187612911467,-0.0019345667326579035,2.1243497999907086e-9,3.675588899649463e-8,5.425120502542937e-8,7.357070474503187e-7,-7.117164136469586e-6,3.7358911805307892e-6,2.4164282665203057e-5,-0.0008984245661214727,-0.0031509034160638336,0.002527106859359232,9.73912989650097e-8,3.606864841110269e-6,3.606864841110269e-6,0.0004764117823133577,0.0004764117823133577,-0.0043347667039109325
17.55,1.9312434146014285e-9,1.7462824749612716e-8,3.523006569109496e-8,2.2755775082433455e-7,1.528643945216643e-6,-3.5863761500969736e-6,5.219303438894684e-6,-0.0005076210345981574,0.0003742970022816438,-0.0018981600946143561,1.9795331448417694e-9,3.4556594531094786e-8,5.1113304747241667e-8,6.992913843850647e-7,-6.812247189383233e-6,3.575597499990939e-6,2.3300405204530323e-5,-0.0008762754452883977,-0.003088831129646247,0.002486944008957641,9.201456697098777e-8,3.4504284115509554e-6,3.4504284115509554e-6,0.0004645645553937521,0.0004645645553937521,-0.004253426656716759
17.6,1.798843786281807e-9,1.6384088806471396e-8,3.315604712102969e-8,2.155626450538404e-7,1.4595288822010089e-6,-3.428867236185893e-6,5.0094960940868426e-6,-0.0004952044034816606,0.0003660687851650323,-0.0018624675531725362,1.8445886226195954e-9,3.2488918008441386e-8,4.815693616687169e-8,6.646798853426703e-7,-6.520393639857667e-6,3.422191342704416e-6,2.246756563074231e-5,-0.0008546737354385298,-0.003027987518433135,0.0024474539989070287,8.693467101101086e-8,3.3007800691914072e-6,3.3007800691914072e-6,0.00045301409429650497,0.00045301409429650497,-0.004173612924094632
17.650000000000002,1.6755275313192996e-9,1.5372066405178824e-8,3.1204290290146596e-8,2.0420133898178226e-7,1.3935506928729765e-6,-3.2782955995351747e-6,4.808183550171178e-6,-0.0004830973317426951,0.00035802944294458904,-0.001827474440605538,1.7188432512806311e-9,3.0544981140267555e-8,4.5371595141027397e-8,6.317830692832218e-7,-6.24104381957188e-6,3.2753762628559726e-6,2.166464211923959e-5,-0.0008336058632096757,-0.002968348101130516,0.002408624792572209,8.213522350407185e-8,3.157625104130579e-6,3.157625104130579e-6,0.0004417528953434862,0.0004417528953434862,-0.004095296865404216
17.7,1.5606710000636115e-9,1.4422626563523594e-8,2.9367577502684087e-8,1.9344025545472325e-7,1.3305663973163975e-6,-3.134354733309043e-6,4.615019054552435e-6,-0.0004712919313645666,0.00035017442724156165,-0.0017931664062803088,1.6016699258814673e-9,2.871737731580399e-8,4.2747385489064945e-8,6.005158987013839e-7,-5.973662037782515e-6,3.1348685995965615e-6,2.089055368519484e-5,-0.0008130585932622601,-0.0029098888887565235,0.0023704445863153086,7.760074158685436e-8,3.0206816098508423e-6,3.0206816098508423e-6,0.00043077364689879177,0.00043077364689879177,-0.004018450377435754
17.75,1.4536933969428042e-9,1.3531894441163933e-8,2.7639117833489457e-8,1.8324760135523274e-7,1.2704395639854193e-6,-2.9967517204039877e-6,4.429670140078222e-6,-0.00045978052041853847,0.00034249930510508943,-0.0017595294094102769,1.4924842911427712e-9,2.6999143355029514e-8,4.027498379507267e-8,5.707975586430137e-7,-5.717735554065044e-6,3.0003969243369204e-6,2.0144258683780155e-5,-0.0007930190198119476,-0.002852586374610164,0.002332901804563544,7.33165971665136e-8,2.889679926553493e-6,2.889679926553493e-6,0.0004200692243756301,0.0004200692243756301,-0.003943045884325412
17.8,1.3540538331308133e-9,1.2696235434060688e-8,2.6012521849956467e-8,1.735932725034232e-7,1.2130400081718557e-6,-2.8652066285577784e-6,4.251818030307398e-6,-0.0004485556175235406,0.0003349997559131866,-0.0017265497119838286,1.3907418272101332e-9,2.5383732953989582e-8,3.794560624840216e-8,5.425512467304402e-7,-5.472773595065227e-6,2.871701512004065e-6,1.9424753366056752e-5,-0.0007734745583760797,-0.0027964175244483635,0.0022959850949919006,6.926896973091928e-8,2.764362108719711e-6,2.764362108719711e-6,0.00040963268537572736,0.00040963268537572736,-0.003869056327659852
17.85,1.2612485821150463e-9,1.1912240258190675e-8,2.4481777834064415e-8,1.644487636461372e-7,1.1582435044421436e-6,-2.7394519325007078e-6,4.0811570698353846e-6,-0.0004376099364597242,0.00032767156836202235,-0.0016942138718640952,1.295935134078228e-9,2.386499172078899e-8,3.5750977404547835e-8,5.157039736468846e-7,-5.238306413375397e-6,2.7485338352181695e-6,1.8731070488434602e-5,-0.0007544129377284721,-0.002741359766866884,0.0022596833238177918,6.544480176412795e-8,2.6444814158414564e-6,2.6444814158414564e-6,0.0003994572649576428,0.0003994572649576428,-0.0037964551567665063
17.900000000000002,1.1748085241815244e-9,1.117671096090078e-8,2.3041229415309483e-8,1.557870832604931e-7,1.1059315123922006e-6,-2.6192319619341385e-6,3.917394178606331e-6,-0.00042693638093142913,0.00032051063754082426,-0.0016625087360556258,1.2075914011354324e-9,2.2437133706942695e-8,3.368330075512042e-8,4.901863735579888e-7,-5.013884386730808e-6,2.6306560803928086e-6,1.8062277973689122e-5,-0.0007358221920572449,-0.002687390983880746,0.002223985571204811,6.183175662325647e-8,2.5298018253129038e-6,2.5298018253129038e-6,0.0003895363710304793,0.0003895363710304793,-0.0037252163191860343
17.95,1.0942967667997273e-9,1.0486647802111357e-8,2.168555453063664e-8,1.4758267291324822e-7,1.0559909150991474e-6,-2.504302374176348e-6,3.7602483291884118e-6,-0.0004165280394752692,0.0003135129620898147,-0.0016314214341336542,1.1252700492092641e-9,2.1094719344482888e-8,3.1735231002108924e-8,4.659325239745443e-7,-4.799077155798643e-6,2.5178406848051222e-6,1.7417477621599232e-5,-0.0007176906533205163,-0.0026344895016999124,0.002188881126772795,5.841817874086877e-8,2.4200975665170223e-6,2.4200975665170223e-6,0.0003798635798695818,0.0003798635798695818,-0.0036553142513235668
18.0,1.019306428787304e-9,9.839236951184875e-9,2.0409745632480227e-8,1.3981133093138386e-7,1.0083137696780344e-6,-2.394429650368029e-6,3.6094500460329146e-6,-0.00040637818050916316,0.00030667464143867426,-0.0016009393718317774,1.0485605333532837e-9,1.983263470459092e-8,2.989984793769957e-8,4.428797745853113e-7,-4.593472798906284e-6,2.4098698937240878e-6,1.679580386734452e-5,-0.0007000069437949025,-0.002582634081696079,0.0021543594852114984,5.5193056024490126e-8,2.315152675184018e-6,2.315152675184018e-6,0.0003704326317509052,0.0003704326317509052,-0.00358672386927538
18.05,9.494585769708435e-10,9.231838948657344e-9,1.9209091070722056e-8,1.3245014015250784e-7,9.627970693795321e-7,-2.2893906141798265e-6,3.464740925780215e-6,-0.00039648024751827036,0.00029999187312310853,-0.0015710502247839814,9.770802954177315e-10,1.8646071998572114e-8,2.817063183664238e-8,4.2096858461238877e-7,-4.396677042126255e-6,2.3065353367249007e-6,1.619642258587049e-5,-0.0006827599688119181,-0.0025318039115565004,0.0021204103419952287,5.214598433195105e-8,2.2147605671386578e-6,2.2147605671386578e-6,0.00036123742670082987,0.00036123742670082987,-0.0035194205598276973
18.1,8.844003048371512e-10,8.661977885200387e-9,1.8079157578796413e-8,1.2547739953614692e-7,9.1934251669101e-7,-2.1889719720120292e-6,3.3258731777162263e-6,-0.00038682785437390443,0.0002934609501771687,-0.0015417419324170623,9.104728561931657e-10,1.7530511246737177e-8,2.654144027354612e-8,4.001423682639718e-7,-4.2083125032030975e-6,2.2076376223555266e-6,1.5618529940498966e-5,-0.0006659389096774833,-0.002481978596620885,0.0020870235891959077,4.926713390795914e-8,2.1187236305919647e-6,2.1187236305919647e-6,0.0003522720203582937,0.0003522720203582937,-0.0034533801716243946
18.150000000000002,8.238029433940152e-10,8.127331253153652e-9,1.7015773798327175e-8,1.1887255942880053e-7,8.778563069286794e-7,-2.092969873722091e-6,3.1926091835216847e-6,-0.00037741478078162063,0.0002870782585990553,-0.0015130026919895987,8.484060376124243e-10,1.64817030452158e-8,2.5006486282560578e-8,3.803473478805928e-7,-4.028017967872283e-6,2.11298595035787e-6,1.506135127412616e-5,-0.0006495332167698736,-0.002433138151397463,0.0020541893113920503,4.654721767362461e-8,2.0268528361696586e-6,2.0268528361696586e-6,0.0003435306199461949,0.0003435306199461949,-0.0033885790065004452
18.2,7.673603951339388e-10,7.625720428753485e-9,1.6015014780590157e-8,1.1261616028678912e-7,8.38248921832499e-7,-2.001189492959174e-6,3.0647210754937113e-6,-0.0003682349678547827,0.00028084027488820294,-0.0014848209527737292,7.90570306144853e-10,1.5495652364921944e-8,2.356031778168788e-8,3.615324143911356e-7,-3.855447697183423e-6,2.0223977406808296e-6,1.4524140041414151e-5,-0.000633532602811571,-0.0023852629912544383,0.0020218977816712494,4.3977461266642566e-8,1.9389673639048797e-6,1.9389673639048797e-6,0.0003350075803491088,0.0003350075803491088,-0.0033249938109779914
18.25,7.147875826222509e-10,7.1551017457957035e-9,1.5073187406768874e-8,1.0668977467148615e-7,8.004349326984453e-7,-1.9134446262264204e-6,2.941990332454456e-6,-0.0003592825138100259,0.0002747435636515193,-0.0014571854103761057,7.366772291211349e-10,1.4568603320832685e-8,2.219779818847101e-8,3.436489947140912e-7,-3.6902707644994613e-6,1.935698278555748e-6,1.4006176780441866e-5,-0.0006179270363105875,-0.0023383339242830873,0.0019901394577238204,4.154957473548223e-8,1.854894246456465e-6,1.854894246456465e-6,0.0003266974002944404,0.0003266974002944404,-0.0032626017679219755
18.3,6.658190038155844e-10,6.713558123918956e-9,1.4186816672426521e-8,1.0107595234150834e-7,7.643328126045673e-7,-1.8295573098313015e-6,2.8242073925955575e-6,-0.0003505516697811396,0.00026878477527671294,-0.0014300850011944733,6.86458036290266e-10,1.3697024853448945e-8,2.0914088158052155e-8,3.2665092575774355e-7,-3.5321704209004702e-6,1.8527203749366133e-6,1.3506768122340075e-5,-0.0006027067351669495,-0.0022923321433288906,0.001958904978025307,3.925572579627001e-8,1.7744680278462351e-6,1.7744680278462351e-6,0.00031859471863421735,0.00031859471863421735,-0.003201380488352368
18.35,6.20207386760946e-10,6.299291216990933e-9,1.3352632784866551e-8,9.57581682758829e-8,7.298647573080261e-7,-1.7493574539222426e-6,2.71117128253948e-6,-0.00034203683574799635,0.0002629606436707151,-0.001403508897006439,6.396622794350008e-10,1.2877597267790022e-8,1.970462837859235e-8,3.1049433469028073e-7,-3.3808434877751162e-6,1.7733040416377571e-6,1.3025245837490694e-5,-0.0005878621604401434,-0.0022472392181871223,0.0019281851581056412,3.708851456609352e-8,1.697530437039553e-6,1.697530437039553e-6,0.0003106943107248061,0.0003106943107248061,-0.0031413080034100186
18.400000000000002,5.7772243683226e-10,5.910614049231803e-9,1.2567559025108992e-8,9.072077347114463e-8,6.969565144101275e-7,-1.67268249284585e-6,2.6026892619297965e-6,-0.00033373255657725146,0.0002572679840612612,-0.0013774464996870765,5.960565833611482e-10,1.210719957854917e-8,1.8565123362810596e-8,2.9513752516726344e-7,-3.235999775435013e-6,1.697296180530902e-6,1.256096591692471e-5,-0.0005733840102734276,-0.002203037087959431,0.0018979709869027712,3.5040949691217315e-8,1.6239300757228926e-6,1.6239300757228926e-6,0.00030299108490190936,0.00030299108490190936,-0.0030823627564732837
18.45,5.381496701329711e-10,5.545944108727028e-9,1.1828700329082686e-8,8.59489483637663e-8,6.655372204052148e-7,-1.5993770510935454e-6,2.498576482892067e-6,-0.00032563351817163855,0.00025170369085975925,-0.0013518874360521076,5.554234820317648e-10,1.1382897613115962e-8,1.7491526177949314e-8,2.805408692195003e-7,-3.0973615266370837e-6,1.6245502861912164e-6,1.2113307687604662e-5,-0.0005592632139710256,-0.002159708053568006,0.0018682536231986798,3.310642579320057e-8,1.5535221196603093e-6,1.5535221196603093e-6,0.0002954800790482742,0.0002954800790482742,-0.003024523595422564
18.5,5.012893271324376e-10,5.203796869873479e-9,1.1133332545335064e-8,8.142865873731904e-8,6.355392452472747e-7,-1.5292926241393613e-6,2.398655663735279e-6,-0.00031773454372477686,0.00024626473558363296,-0.0013268215528234879,5.175603340419324e-10,1.0701932827065397e-8,1.6480024059815482e-8,2.666667045192123e-7,-2.9646628839467917e-6,1.554926161408628e-6,1.1681672960327323e-5,-0.0005454909262243162,-0.0021172347704239984,0.0018390243921357248,3.127870216015859e-8,1.4861680330376665e-6,1.4861680330376665e-6,0.0002881564572516167,0.0002881564572516167,-0.002967769765050008
18.55,4.66955361012684e-10,4.882779718076233e-9,1.0478892329101337e-8,7.714661398132156e-8,6.068980440852313e-7,-1.462287273502068e-6,2.3027567762909077e-6,-0.0003100305900784979,0.0002409481648363805,-0.001302238911714307,4.822783120254827e-10,1.0061711789434316e-8,1.5527024859696164e-8,2.534792367564585e-7,-2.8376493799208614e-6,1.488289645006089e-6,1.1265485209030242e-5,-0.0005320585214832338,-0.0020756002412469464,0.0018102747818113274,2.9551882614427053e-8,1.4217352952292206e-6,1.4217352952292206e-6,0.0002810155065503329,0.0002810155065503329,-0.0029120808996116404
18.6,4.349744955827254e-10,4.581586251676315e-9,9.862967634963895e-9,7.309022757588978e-8,5.795520158342232e-7,-1.3982253353948234e-6,2.210716746312515e-6,-0.00030251674417978796,0.00023575109834364998,-0.0012781297846300075,4.494014609537358e-10,9.459796297663135e-9,1.4629144275913291e-8,2.4094444687118124e-7,-2.7160774491318233e-6,1.4245123514307852e-6,1.0864188780331546e-5,-0.0005189575884691957,-0.0020347878090320177,0.00178199643994906,2.7920396491682408e-8,1.3600971394458335e-6,1.3600971394458335e-6,0.00027405263376463615,0.00027405263376463615,-0.0028574370155192434
18.650000000000002,4.0518534797204393e-10,4.298990937648551e-9,9.283288772579112e-9,6.92475796830651e-8,5.534423682657156e-7,-1.336977142354196e-6,2.1223791663835944e-6,-0.000295188219634528,0.00023067072704368216,-0.0012544846489829866,4.187658206298942e-10,8.893894084485208e-9,1.378319382457734e-8,2.2903000289894274e-7,-2.5997139610986493e-6,1.36347142160756e-6,1.0477248132176893e-5,-0.0005061799248259609,-0.001994781150161962,0.0017541811706442627,2.6378980670157907e-8,1.3011323027476175e-6,1.3011323027476175e-6,0.000267263362410827,0.000267263362410827,-0.0028038185041693773
18.7,3.774376116447307e-10,4.03384409907041e-9,8.73771999206115e-9,6.560738173210129e-8,5.2851298931411e-7,-1.278418757267758e-6,2.0375940208050494e-6,-0.00028804035335529466,0.0002257043112305244,-0.001231294183117748,3.902186080028815e-10,8.361850081306151e-9,1.2986169506731965e-8,2.1770517620050493e-7,-2.4883357732277862e-6,1.3050492845660364e-6,1.0104147100509716e-5,-0.0004937175319049234,-0.0019555642676607108,0.0017268209311823404,2.4922662591982095e-8,1.2447247869263904e-6,1.2447247869263904e-6,0.0002606433296964622,0.0002606433296964622,-0.0027512061249069662
18.75,3.515912955829771e-10,3.7850672137330556e-9,8.224251567599076e-9,6.215894289204479e-8,5.047103243116403e-7,-1.2224317192455732e-6,1.956217421956337e-6,-0.00028106860230056726,0.00022084917874846884,-0.001208549261843825,3.6361745522274363e-10,7.861638204740084e-9,1.2235241131561643e-8,2.0694076185687672e-7,-2.3817293029073114e-6,1.2491334293742031e-6,9.744388192922103e-6,-0.0004815626096814283,-0.0019171214845856617,0.0016999078289279706,2.354674422186696e-8,1.1907636297848391e-6,1.1907636297848391e-6,0.00025418828359425504,0.00025418828359425504,-0.002699580998120905
18.8,3.275160157745817e-10,3.55164850455076e-9,7.740992349751642e-9,5.889213833067326e-8,4.819832588767977e-7,-1.1689028008058406e-6,1.8781113576459658e-6,-0.00027426854030276405,0.00021610272323621592,-0.0011862409520737877,3.3882969963771507e-10,7.391353634966922e-9,1.152774225767072e-8,1.96709003022354e-7,-2.2796901179336277e-6,1.1956161869315633e-6,9.397491908282628e-6,-0.00046970755179879056,-0.001879437437555724,0.0016734341182834793,2.2246786891397203e-8,1.1391426863599332e-6,1.1391426863599332e-6,0.00024789407999259476,0.00024789407999259476,-0.0026489245984692373
18.85,3.050903354054047e-10,3.3326388036294673e-9,7.286162758621002e-9,5.5797379164275745e-8,4.602830071943456e-7,-1.117723775868766e-6,1.803143448987781e-6,-0.00026763585498260425,0.00021146240241931208,-0.0011643605085637017,3.157317221920954e-10,6.949205556452576e-9,1.0861160716642937e-8,1.8698351903843142e-7,-2.182022544485299e-6,1.1443945211943722e-6,9.062996081375587e-6,-0.0004581449407367772,-0.0018424970704122702,0.0016473921977147002,2.1018596980028675e-8,1.0897604196578255e-6,1.0897604196578255e-6,0.00024175667992063567,0.00024175667992063567,-0.0025992187482314568
