# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=20, N=20, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6
17.400000000000002,7.934691399113569e-9,1.0321942938998059e-7,2.846801215451864e-7,2.1541311653124926e-6,-5.069866422852674e-5,3.154397721600058e-5,0.00012215945657653683,2.0347743328613386e-9,2.5947669318285116e-8,6.560122168213432e-8,4.3210841970529893e-7,-6.738866074419287e-6,4.5207431974410455e-6,1.3898660644877254e-5,-0.0011424628719516904,-0.0057413577440950155,0.002978037028835216,1.2496215791691715e-7,7.140474230687273e-6,7.140474230687273e-6,0.002130337272570575,0.002130337272570575,-0.016345368436241483
17.45,7.433399836768833e-9,9.753891106415646e-8,2.7015754586849953e-7,2.059512070673809e-6,-4.89939398453456e-5,3.0496687734714762e-5,0.00011889357638752855,1.8948021953309013e-9,2.435732101990502e-8,6.181806935594916e-8,4.0987570065100997e-7,-6.448386612989258e-6,4.3282676925206794e-6,1.337353951520922e-5,-0.0011153729170837424,-0.0056421187611023806,0.002932468238629774,1.182022336086412e-7,6.849563066132147e-6,6.849563066132147e-6,0.0020905804655483823,0.0020905804655483823,-0.016125227953238987
17.5,6.96380837669296e-9,9.217153618843833e-8,2.563773930001345e-7,1.9690668267519286e-6,-4.734691152651041e-5,2.9484516342025906e-5,0.00011571720968644711,1.7644587419094785e-9,2.2864462075741842e-8,5.825313047583896e-8,3.887878559353407e-7,-6.170428296299729e-6,4.14399931351378e-6,1.2868343856905067e-5,-0.0010889271418108725,-0.005544607302981626,0.00288763953391334,1.1180799261933609e-7,6.570510714846149e-6,6.570510714846149e-6,0.0020515783314263426,0.0020515783314263426,-0.015908052440947465
17.55,6.52391036186954e-9,8.710001071179462e-8,2.433016200548521e-7,1.882610433783019e-6,-4.575561210919918e-5,2.850627201003132e-5,0.00011262783252303917,1.6430816153644003e-9,2.146311522437833e-8,5.489381559597081e-8,3.6878587315657374e-7,-5.904451399219021e-6,3.967587491202681e-6,1.2382313733560138e-5,-0.0010631101704291226,-0.005448792993762162,0.0028435379775034503,1.0575965302783381e-7,6.302833430933464e-6,6.302833430933464e-6,0.0020133162142027083,0.0020133162142027083,-0.015693801966968277
17.6,6.11182629918396e-9,8.230799761571074e-8,2.3089413856213077e-7,1.799966136083117e-6,-4.421814206473941e-5,2.7560804632585692e-5,0.00010962299442999194,1.5300540220206583e-9,2.0147669758435074e-8,5.172826178266601e-8,3.4981378510384677e-7,-5.649939461518434e-6,3.798696662461992e-6,1.1914718369907501e-5,-0.0010379069960867815,-0.005354645999426766,0.002800150878966798,1.0003850303124833e-7,6.046067217646524e-6,6.046067217646524e-6,0.0019757797513550533,0.0019757797513550533,-0.015482437136734098
17.650000000000002,5.725795791291552e-9,7.778006383520212e-8,2.191207137722017e-7,1.7209650524303353e-6,-4.2732667151001426e-5,2.664700359819621e-5,0.00010670031620532797,1.4248015974435267e-9,1.891285904039821e-8,4.8745290676506405e-8,3.3181851241313637e-7,-5.406398285036404e-6,3.637005626310161e-6,1.146485502454067e-5,-0.001013302971874785,-0.005262137018033714,0.002757465789434369,9.462684305610188e-8,5.799767020318096e-6,5.799767020318096e-6,0.0019389548677196309,0.0019389548677196309,-0.0152739190862654
17.7,5.364169981046873e-9,7.350163013094613e-8,2.0794886916652856e-7,1.6454458231331996e-6,-4.129741614716844e-5,2.5763796413544383e-5,0.00010385748776443882,1.3267894877308913e-9,1.7753739397985045e-8,4.593436897612345e-8,3.1474971436551235e-7,-5.17335497406998e-6,3.482206927678082e-6,1.1032047906602734e-5,-0.000989283802134388,-0.005171237270024707,0.0027154704965371666,8.950793100099451e-8,5.563505952315059e-6,5.563505952315059e-6,0.0019028277695052921,0.0019028277695052921,-0.015068209475024458
17.75,5.025404475885508e-9,6.945892374800634e-8,1.9734779590277595e-7,1.5732542730259138e-6,-3.991067866795661e-5,2.4910147375802822e-5,0.00010109226605947416,1.2355196315834963e-9,1.6665670314378263e-8,4.328557120377635e-8,2.9855964740556217e-7,-4.950357017130335e-6,3.3340062676973344e-6,1.0615647134708502e-5,-0.0009658355339767395,-0.005081918488714909,0.0026741530194594253,8.466593044141353e-8,5.336874552660689e-6,5.336874552660689e-6,0.0018673849384388045,0.0018673849384388045,-0.014865270478865622
17.8,4.708052721627476e-9,6.56389337058231e-8,1.872882669383687e-7,1.5042430896661887e-6,-3.857080305446371e-5,2.408505629198353e-5,9.840247306388022e-5,1.1505282293415908e-9,1.564429583385801e-8,4.0789544620910266e-8,2.832030309798133e-7,-4.736971408279282e-6,3.1921219393626427e-6,1.0215027736435539e-5,-0.0009429445490091242,-0.004994152910961564,0.0026335016041063074,8.008586163644383e-8,5.119480074027914e-6,5.119480074027914e-6,0.0018326131260384922,0.0018326131260384922,-0.014665064783080526
17.85,4.410759797116461e-9,6.202936857282808e-8,1.7774255559007076e-7,1.4382715160445284e-6,-3.727619433892688e-5,2.3287557243618855e-5,9.57859938199582e-5,1.0713833861265614e-9,1.4685527108240153e-8,3.8437476169503914e-8,2.686369203157668e-7,-4.532783806340662e-6,3.056284287472829e-6,9.82958868678643e-6,-0.0009205975552627723,-0.004907913268007629,0.0025935047183831515,7.57535551858081e-8,4.910945799859205e-6,4.910945799859205e-6,0.0017984993480132008,0.0017984993480132008,-0.014467555575536977
17.900000000000002,4.132256602930115e-9,5.861861658723783e-8,1.6868435829963503e-7,1.3752050571455423e-6,-3.602531228076762e-5,2.251671739513954e-5,9.324077454738597e-5,9.97682917110862e-10,1.3785526014108634e-8,3.622106132219144e-8,2.548205857818603e-7,-4.337397730354012e-6,2.926235191802032e-6,9.458751984088261e-6,-0.0008987815793172555,-0.004823172776497029,0.002554151047583414,7.165560819386484e-8,4.710910389419869e-6,4.710910389419869e-6,0.0017650308787836551,0.0017650308787836551,-0.01427270653991027
17.95,3.8713544191014425e-9,5.5395707993318295e-8,1.6008872138754435e-7,1.3149151997320995e-6,-3.481666947139652e-5,2.177163584437423e-5,9.076482081071595e-5,9.290523037634391e-10,1.2940689775127839e-8,3.413247473090709e-8,2.4171539848735555e-7,-4.150433789708266e-6,2.801727572498471e-6,9.101961761856517e-6,-0.0008774839586166289,-0.00473990512965817,0.00251542948988256,6.777934280494909e-8,4.51902724964047e-6,4.51902724964047e-6,0.0017321952461233584,0.0017321952461233584,-0.014080481849005618
18.0,3.6269398083873027e-9,5.235027946971608e-8,1.5193197158820328e-7,1.2572791447519492e-6,-3.3648829505341355e-5,2.1051442513652998e-5,8.835619574393084e-5,8.651427906850433e-10,1.2147636527755333e-8,3.2164342570170824e-8,2.2928472179885117e-7,-3.97152894746064e-6,2.6825249167514354e-6,8.75868343520929e-6,-0.0008566923339725821,-0.004658084488652403,0.0024773291519351944,6.411276698177578e-8,4.334963932651088e-6,4.334963932651088e-6,0.001699980225916264,0.001699980225916264,-0.013890846158170583
18.05,3.397969843114318e-9,4.9472540533345765e-8,1.4419165017068974e-7,1.2021795517939491e-6,-3.2520405215349163e-5,2.0355297080053392e-5,8.601301833020375e-5,8.056296133622538e-10,1.1403191772461536e-8,3.030971647713656e-8,2.174938084669059e-7,-3.8003358154101938e-6,2.568400825808815e-6,8.428402880473875e-6,-0.0008363946422499985,-0.004577685474084217,0.002439839344572829,6.064453740556538e-8,4.158401557955119e-6,4.158401557955119e-6,0.0016683738370284918,0.0016683738370284918,-0.013703764598796174
18.1,3.1834676350313223e-9,4.675324180883029e-8,1.3684645045936063e-7,1.1495042950472411e-6,-3.1430056969197855e-5,1.968238794338109e-5,8.373346173507198e-5,7.502103478343088e-10,1.0704375656117088e-8,2.8562048996180335e-8,2.0630970307216907e-7,-3.636521979557342e-6,2.4591385814672166e-6,8.110625646682011e-6,-0.0008165791092304243,-0.004498683157670025,0.002402949578599743,5.736392438311622e-8,3.989034258233492e-6,3.989034258233492e-6,0.001637364336291463,0.001637364336291463,-0.01351920277190552
18.150000000000002,2.982518148907221e-9,4.418364505963476e-8,1.2987615857826257e-7,1.0991462302417519e-6,-3.0376491026033973e-5,1.9031931230529132e-5,8.151575169129532e-5,6.986033738863664e-10,1.0048391034544072e-8,2.691517044113377e-8,1.9570114951549596e-7,-3.479769354639477e-6,2.3545307311947603e-6,7.804876197701784e-6,-0.0007972342426490682,-0.004421053054062431,0.0023666495606844635,5.426077865225534e-8,3.826568647811641e-6,3.826568647811641e-6,0.0016069402135938666,0.0016069402135938666,-0.013337126741828862
18.2,2.7942642818392686e-9,4.175549488283194e-8,1.232615972524467e-7,1.0510029720722212e-6,-2.9358457950131235e-5,1.8403169834909424e-5,7.935816493372723e-5,6.505464439597092e-10,9.432612267358248e-9,2.5363267093289813e-8,1.8563850329082552e-7,-3.3297735664894083e-6,2.254378691083015e-6,7.510697183803917e-6,-0.000778348825401061,-0.0043447711128269655,0.0023309291893444705,5.132549998297464e-8,3.6707233128611595e-6,3.6707233128611595e-6,0.0015770901870799465,0.0015770901870799465,-0.013157503029963765
18.25,2.6179031913847642e-9,3.946099197491257e-8,1.1698457250796278e-7,1.0049766816307451e-6,-2.8374751080040488e-5,1.7795372489698074e-5,7.725902768258498e-5,6.057953505066223e-10,8.854574700167951e-9,2.3900860658037187e-8,1.7609364829315136e-7,-3.1862433610172923e-6,2.1584923658593512e-6,7.2276487415080645e-6,-0.0007599119089128103,-0.004269813710568325,0.002295778551021784,4.854900747711234e-8,3.521228322446257e-6,3.521228322446257e-6,0.0015478031984516687,0.0015478031984516687,-0.012980298608619345
18.3,2.4526828567039514e-9,3.729276788122047e-8,1.1102782312052478e-7,9.609738633944969e-7,-2.742420505117394e-5,1.72078328736823e-5,7.521671417355808e-5,5.641226850179385e-10,8.311964791953489e-9,2.252278890743776e-8,1.6703991792676838e-7,-3.0489000386684543e-6,2.0666897852242293e-6,6.95530782060037e-6,-0.0007419128066743918,-0.004196157643203191,0.002261187916247167,4.5922711474696214e-8,3.377824759561514e-6,3.377824759561514e-6,0.0015190684083723636,0.0015190684083723636,-0.012805480894943424
18.35,2.297898857908199e-9,3.5243861146470797e-8,1.0537497267063477e-7,9.189051713360168e-7,-2.650569436993695e-5,1.6639868748541053e-5,7.322964523324837e-5,5.25316682417084e-10,7.802610848039499e-9,2.1224187440259816e-8,1.5845202029115547e-7,-2.917476913258958e-6,1.978796755809803e-6,6.693267537257682e-6,-0.0007243410879290168,-0.004123780118376828,0.00222714773589073,4.343848698003491e-8,3.240264271342526e-6,3.240264271342526e-6,0.0014908751919695286,0.0014908751919695286,-0.012633017744931465
18.400000000000002,2.1528913597496677e-9,3.3307694788414824e-8,1.0001048407033453e-7,8.786852237431877e-7,-2.5618132037587865e-5,1.609082112643401e-5,7.129628689848413e-5,4.891801449482652e-10,7.324474321502748e-9,2.000047249493721e-8,1.5030596723340663e-7,-2.7917187941381236e-6,1.8946465280866604e-6,6.441136552255916e-6,-0.000707186571515718,-0.004052658748020625,0.002193648637496793,4.108864852534533e-8,3.108308637664544e-6,3.108308637664544e-6,0.0014632131344345107,0.0014632131344345107,-0.012462877447516205
18.45,2.017042286670762e-9,3.1478055021061746e-8,9.491961643375611e-8,8.402324263548669e-7,-2.4760468222071707e-5,1.5560053466815065e-5,6.941514907810132e-5,4.5552944009039106e-10,6.875641648138249e-9,1.884732475465215e-8,1.4257900706706708e-7,-2.6713814906724768e-6,1.8140794775746417e-6,6.198538473280622e-6,-0.0006904393198614925,-0.003982771541047906,0.0021606814217009175,3.8865926394151385e-8,2.9817293573764107e-6,2.9817293573764107e-6,0.0014360720267168532,0.0014360720267168532,-0.012295028718736896
18.5,1.8897726770575677e-9,2.9749071157972644e-8,9.008838417027696e-8,8.034688034361134e-7,-2.393168897613616e-5,1.5046950901425656e-5,6.758478425583076e-5,4.241935674045049e-10,6.45431658224729e-9,1.7760674087251806e-8,1.3524956076761317e-7,-2.556231338088959e-6,1.7369427997415265e-6,5.965111280396684e-6,-0.0006740896331192255,-0.003914096896185281,0.0021282370587270673,3.676344413089646e-8,2.8603072514479492e-6,2.8603072514479492e-6,0.0014094418613111467,0.0014094418613111467,-0.012129440695987067
18.55,1.7705402053147058e-9,2.8115196630015453e-8,8.550351818537452e-8,7.683198364340829e-7,-2.3130815000098584e-5,1.4550919486461615e-5,6.580378623297659e-5,3.950132895727846e-10,6.058813002520119e-9,1.673668516601847e-8,1.2829716146465062e-7,-2.446044743756723e-6,1.6630902180000429e-6,5.740506773771404e-6,-0.0006581280434478267,-0.0038466135949369856,0.0020963066849629323,3.4774697267190685e-8,2.7438320823385697e-6,2.7438320823385697e-6,0.001383312828134275,0.001383312828134275,-0.011966082932339783
18.6,1.6588368611030601e-9,2.6571191055628427e-8,8.115242908023712e-8,7.34714309872033e-7,-2.2356900447691237e-5,1.4071385480943796e-5,6.407078890961468e-5,3.678403232133746e-10,5.6875481591717754e-9,1.5771743920431242e-8,1.2170239706023688e-7,-2.3406077530264822e-6,1.5923817042391338e-6,5.524390042781016e-6,-0.0006425453094310863,-0.003780300794679571,0.0020648815996114796,3.289353319887821e-8,2.632102188923215e-6,2.632102188923215e-6,0.0013576753104909975,0.0013576753104909975,-0.011804925390949302
18.650000000000002,1.5541867757596911e-9,2.5112103305092182e-8,7.702317224683882e-8,7.02584164154474e-7,-2.1609031773467852e-5,1.3607794650358083e-5,6.238446510308286e-5,3.4253658535907174e-10,5.339036335259646e-9,1.4862444768995064e-8,1.1544685581157484e-7,-2.2397156337844035e-6,1.5246832113497894e-6,5.316438955665122e-6,-0.0006273324106318449,-0.0037151380218845126,0.0020339532614168676,3.111413215167013e-8,2.5249241363389907e-6,2.5249241363389907e-6,0.001332519881125862,0.001332519881125862,-0.011645938439528172
18.7,1.4561441865539552e-9,2.373325550357098e-8,7.310441476054307e-8,6.718643549713873e-7,-2.0886326620308927e-5,1.315961159466433e-5,6.0743525402574465e-5,3.189734917707446e-10,5.011882896772677e-9,1.400557858898123e-8,1.0951307472471023e-7,-2.143172478913842e-6,1.4598664172290983e-6,5.116343668926507e-6,-0.0006124805422781706,-0.0036511051654662023,0.0020035132854629074,2.9430989176456118e-8,2.422112380141912e-6,2.422112380141912e-6,0.0013078372983594897,0.0013078372983594897,-0.011489092844898676
18.75,1.3642915300281236e-9,2.2430227920761775e-8,6.938540397737714e-8,6.424927190036436e-7,-2.0187932745615102e-5,1.2726319099806584e-5,5.914671705868786e-5,2.970313035197775e-10,4.70477870764149e-9,1.319812138053179e-8,1.03884490613813e-7,-2.0507908258929997e-6,1.3978084797684524e-6,4.923806155705485e-6,-0.0005979811100782989,-0.0035881824702529755,0.001973553440042282,2.7838897118593618e-8,2.3234889441882387e-6,2.3234889441882387e-6,0.0012836185023073245,0.0012836185023073245,-0.011334359767617713
18.8,1.2782376562272264e-9,2.1198844697895466e-8,6.585593774793389e-8,6.144098456452878e-7,-1.9513026984828354e-5,1.2307417511888402e-5,5.759282290682106e-5,2.765985185191118e-10,4.416494887282416e-9,1.243722358503761e-8,9.854539368815924e-8,-1.962391292789865e-6,1.3383918023532162e-6,4.738539752388359e-6,-0.000583825725161189,-0.0035263505305787634,0.0019440656435948168,2.6332930508486414e-8,2.2288831116788437e-6,2.2288831116788437e-6,0.0012598546111789776,0.0012598546111789776,-0.01118171075667401
18.85,1.1976161561438462e-9,2.0035160365578406e-8,6.250633616441937e-8,5.875589544713055e-7,-1.8860814250969092e-5,1.1902424133207407e-5,5.608066032333912e-5,2.5757130491086983e-10,4.145877889662082e-9,1.1720200020015575e-8,9.348088353607488e-8,-1.877802229947621e-6,1.281503809421552e-6,4.560268722738799e-6,-0.0005700061991396158,-0.003465590283993097,0.0019150419617131134,2.490843032361482e-8,2.1381311288280752e-6,2.1381311288280752e-6,0.0012365369176563516,0.0012365369176563516,-0.011031117744256823
18.900000000000002,1.122083795191418e-9,1.8935447108552547e-8,5.932741476169147e-8,5.618857781918007e-7,-1.8230526568924054e-5,1.151087263937247e-5,5.460908021347537e-5,2.398529734312473e-10,3.891844884158825e-9,1.1044520394891958e-8,8.867682738187471e-8,-1.7968593866841915e-6,1.227036731649657e-6,4.388727838868913e-6,-0.0005565145392928033,-0.0034058830050871665,0.0018864746042139165,2.3560989574875552e-8,2.0510759206406555e-6,2.0510759206406555e-6,0.0012136568853487707,0.0012136568853487707,-0.01088255304059503
18.95,1.0513190459763703e-9,1.7896182735898273e-8,5.631045909723491e-8,5.373384508453028e-7,-1.7621422143264707e-5,1.1132312516755085e-5,5.317696602996423e-5,2.2335348607142805e-10,3.6533794197073703e-9,1.0407800374154794e-8,8.411982049825391e-8,-1.7194055923587339e-6,1.1748874003493244e-6,4.223661978393804e-6,-0.0005433429438656706,-0.0033472102994337284,0.0018583559222736207,2.228643967263975e-8,1.967566818301292e-6,1.967566818301292e-6,0.001191206145323382,0.001191206145323382,-0.010735989328865806
19.0,9.850207140671356e-10,1.6914039317512922e-8,5.3447200638905206e-8,5.138674009951351e-7,-1.7032784458419374e-5,1.0766308519553427e-5,5.1783232821434375e-5,2.0798899853771672e-10,3.4295273548493313e-9,9.80779315627484e-9,7.979714866267698e-8,-1.645290451185789e-6,1.1249570506816354e-6,4.064825737139155e-6,-0.0005304837974818421,-0.0032895540976386837,0.0018306784056263748,2.1080837530349457e-8,1.8874592977019917e-6,1.8874592977019917e-6,0.0011691764927091377,0.0011691764927091377,-0.010591399660171816
19.05,9.229066508585438e-10,1.59858724498783e-8,5.072979389295983e-8,4.914252497035051e-7,-1.6463921410064104e-5,1.0412440145773933e-5,5.042682630962446e-5,1.9368143418584175e-10,3.2193930373783175e-9,9.24238153861978e-9,7.569675255208119e-8,-1.574370050204495e-6,1.077151133307669e-6,3.911983056796262e-6,-0.0005179296666676375,-0.0032328966495021915,0.001803434679823271,1.9940453365755183e-8,1.8106147286515154e-6,1.8106147286515154e-6,0.0011475598833727138,0.0011475598833727138,-0.010448757448586074
19.1,8.64712548005103e-10,1.5108711116188853e-8,4.8150794708388754e-8,4.699667130681955e-7,-1.5914164466637622e-5,1.007030113146009e-5,4.9106721994513384e-5,1.8035808726431967e-10,3.0221357182692884e-9,8.709570440305818e-9,7.180719397568546e-8,-1.5065066798358232e-6,1.031379134113491e-6,3.7649068669427234e-6,-0.0005056732954843334,-0.0031772205182872245,0.001776617503551156,1.8861759162054737e-8,1.736900134330066e-6,1.736900134330066e-6,0.0011263484306647442,0.0011263484306647442,-0.010308036466263569
19.150000000000002,8.10190808247798e-10,1.4279748107855738e-8,4.570313969686771e-8,4.4944850911649396e-7,-1.5382867859924417e-5,9.739498962522507e-6,4.782192428648794e-5,1.6795125345071086e-10,2.83696618552121e-9,8.20747985655102e-9,6.811762385088448e-8,-1.4415685664852127e-6,9.875544016623215e-7,3.623378740869886e-6,-0.0004937076012660466,-0.00312250857509354,0.0017502197660096358,1.7841417753235812e-8,1.666187960570208e-6,1.666187960570208e-6,0.0011055344022348143,0.0011055344022348143,-0.010169210838618693
19.200000000000003,7.591094877878354e-10,1.349633097623719e-8,4.338012671079924e-8,4.298292688603128e-7,-1.4869407803687684e-5,9.41965440354762e-6,4.65714656646984e-5,1.563978858032881e-10,2.6631436044238106e-9,7.734338219621338e-9,6.461775183212731e-8,-1.3794296166713953e-6,9.45593982041757e-7,3.487188564680106e-6,-0.0004820256704606648,-0.0030687439933350202,0.0017242344843448822,1.6876272499855284e-8,1.5983558545621736e-6,1.5983558545621736e-6,0.0010851102169136624,0.0010851102169136624,-0.010032255039567645
19.25,7.112513056686279e-10,1.275595348517824e-8,4.117539632488197e-8,4.110694513253309e-7,-1.437318173936977e-5,9.110401042984694e-6,4.535440586078121e-5,1.4563927437979187e-10,2.4999725515868604e-9,7.288476142898684e-9,6.129781750734475e-8,-1.3199691721845774e-6,9.054184607882421e-7,3.356134219137978e-6,-0.0004706207545713048,-0.0030159102433184627,0.0016986548011388867,1.5963337523315232e-8,1.53328645259816e-6,1.53328645259816e-6,0.0010650684416611054,0.0010650684416611054,-0.009897143886834917
19.3,6.664127159156046e-10,1.2056247536579068e-8,3.908291426947215e-8,3.9313126237547456e-7,-1.3893607607912757e-5,8.811384854132633e-6,4.416983106715446e-5,1.3562074789521303e-10,2.3468002308472536e-9,6.868320525955664e-9,5.814856308091237e-8,-1.2630717757985437e-6,8.669518115846896e-7,3.230021273779933e-6,-0.0004594862661958469,-0.0029639910869218504,0.001673473981952845,1.509978846842332e-8,1.4708671764860128e-6,1.4708671764860128e-6,0.0010454017885782227,0.0010454017885782227,-0.009763852537322976
19.35,6.244030384533819e-10,1.1394975542755941e-8,3.709695476667669e-8,3.7597857716214205e-7,-1.3430123146785131e-5,8.522263771368665e-6,4.301685316911759e-5,1.2629139590253852e-10,2.2030138598983164e-9,6.472388999798661e-9,5.516120746632944e-8,-1.2086269470817694e-6,8.30121251440262e-7,3.108662692806064e-6,-0.00044861577516215346,-0.002912970572370242,0.0016486854129233843,1.4282953765659583e-8,1.4109900382778145e-6,1.4109900382778145e-6,0.0010261031119823663,0.0010261031119823663,-0.00963235648254434
19.400000000000002,5.85043645072612e-10,1.0770023220817466e-8,3.521208472265418e-8,3.5957686603530206e-7,-1.2982185211333151e-5,8.242707281081279e-6,4.1894609000012185e-5,1.1760381008468497e-10,2.068038217170182e-9,6.099284692644193e-9,5.2327421715769794e-8,-1.1565289678722116e-6,7.948571020738615e-7,2.991878552296693e-6,-0.00043800300475663564,-0.0028628330291074248,0.0016242825984103884,1.3510306366117676e-8,1.3535514529734235e-6,1.3535514529734235e-6,0.001007165405543613,0.001007165405543613,-0.009502631544115148
19.450000000000003,5.481671969555376e-10,1.0179392785656388e-8,3.342314873200563e-8,3.438931237609641e-7,-1.2549269119606457e-5,7.972396026788953e-6,4.0802259618724624e-5,1.0951384334296138e-10,1.941333339132479e-9,5.747691297727123e-9,4.9639305717430474e-8,-1.106676676999231e-6,7.610926572348782e-7,2.8794957683141552e-6,-0.00042764182804389493,-0.0028135630627614968,0.001600259158695197,1.2779455923550794e-8,1.2984520588729107e-6,1.2984520588729107e-6,0.0009885817994812875,0.0009885817994812875,-0.009374653869309465
19.5,5.136169304909271e-10,9.621196519457442e-9,3.1725254852417135e-8,3.2889580189655484e-7,-1.2130868019837663e-5,7.711021427944835e-6,3.9738989608834696e-5,1.0198038545783827e-10,1.8223923587935717e-9,5.416368425707715e-9,4.7089366095178475e-8,-1.0589732738540477e-6,7.28764055706231e-7,2.7713478354674775e-6,-0.00041752626427521856,-0.002765145550202634,0.0015766088277279957,1.2088141399335886e-8,1.245596545265201e-6,1.245596545265201e-6,0.0009703455578192399,0.0009703455578192399,-0.009248399926673426
19.55,4.81245988316643e-10,9.093650696850324e-9,3.011376110987893e-8,3.145547441824474e-7,-1.1726492279784684e-5,7.458285311945589e-6,3.8704006398737233e-5,9.496515418201341e-11,1.710739476736568e-9,5.104147225250909e-9,4.467049524838456e-8,-1.0133261304273055e-6,6.978101597457119e-7,2.6672745755341767e-6,-0.000407650475383764,-0.0027175656346912673,0.0015533254509232373,1.1434224067478018e-8,1.1948934871530222e-6,1.1948934871530222e-6,0.0009524500756985723,0.0009524500756985723,-0.009123846501698481
19.6,4.509167927224456e-10,8.5950698459961e-9,2.8584262696855353e-8,3.0084112481429543e-7,-1.1335668897172456e-5,7.213899558879706e-6,3.769653960208499e-5,8.843250070418666e-11,1.605928056563561e-9,4.809926256299733e-9,4.237595147304686e-8,-9.696466114487803e-7,6.681724387321587e-7,2.567121895749291e-6,-0.0003980087625643213,-0.0026708087211149826,0.0015304029830019738,1.0815680898014426e-8,1.1462551867265355e-6,1.1462551867265355e-6,0.0009348888767465495,0.0009348888767465495,-0.009000970692552897
19.650000000000002,4.2250045872766384e-10,8.123861326990823e-9,2.7132579827724044e-8,2.8772738946694465e-7,-1.0957940930497671e-5,6.97758575856743e-6,3.671584037792281e-5,8.234922849498308e-11,1.5075388371182144e-9,4.532667601458331e-9,4.0199340108353564e-8,-9.278499022799791e-7,6.397948577930334e-7,2.4707415563870114e-6,-0.0003885955629355949,-0.0026248604713124584,0.0015078354858799959,1.023059829834842e-8,1.0995975213098e-6,1.0995975213098e-6,0.0009176556105004622,0.0009176556105004622,-0.008879749905870775
19.700000000000003,3.9587624431879407e-10,7.678520210003949e-9,2.5754746217645658e-8,2.7518719894652387e-7,-1.0592866949486177e-5,6.749074879460273e-6,3.5761180809902714e-5,7.668442461446571e-11,1.4151782543248701e-9,4.271393201742124e-9,3.81345956557231e-8,-8.878548442254488e-7,6.126237711996004e-7,2.377990947274927e-6,-0.00037940544628299285,-0.002579706799482799,0.001485617126600715,9.677166193150668e-9,1.0548397975155122e-6,1.0548397975155122e-6,0.0009007440498852278,0.0009007440498852278,-0.008760161852597766
19.75,3.7093103549170696e-10,7.257624436545763e-9,2.4446998152772914e-8,2.6319537535289646e-7,-1.0240020504517757e-5,6.528106948983728e-6,3.4831853303989905e-5,7.140930262400569e-11,1.328476865921672e-9,4.025181403746039e-9,3.617596482009946e-8,-8.495837769430039e-7,5.866078203251137e-7,2.2887328728949835e-6,-0.00037043311187996973,-0.0025353338676786636,0.0014637421753117452,9.15367242451278e-9,1.011904611354278e-6,1.011904611354278e-6,0.0008841480887435558,0.0008841480887435558,-0.00864218454389275
19.8,3.475588638926055e-10,6.859830248180178e-9,2.3205764121364645e-8,2.5172785063996577e-7,-9.898989614357103e-6,6.3144307449215394e-6,3.3927170004088195e-5,6.649705630424553e-11,1.2470878727775764e-9,3.793163706029258e-9,3.431799042587754e-8,-8.12962387646876e-7,5.616978359702119e-7,2.202835345738758e-6,-0.0003616733853860068,-0.0024917280813816028,0.001442205003284167,8.658497455028904e-9,9.70717714055076e-7,9.70717714055076e-7,0.0008678617394175216,0.0008678617394175216,-0.008525796287084709
19.85,3.2566045499185274e-10,6.4838678678699405e-9,2.2027654976941817e-8,2.407616174664065e-7,-9.569376271553187e-6,6.107803497454294e-6,3.304646222503204e-5,6.192272343580456e-11,1.170685730870194e-9,3.574521693219392e-9,3.2555496162296385e-8,-7.779195668109784e-7,5.37846744868161e-7,2.120171387597651e-6,-0.00035312121581937075,-0.0024488760851580607,0.0014210000809734915,8.19010935741821e-9,9.312078833635099e-7,9.312078833635099e-7,0.0008518791303804272,0.0008518791303804272,-0.00841097568168407
19.900000000000002,3.051428048558569e-10,6.128537419963674e-9,2.0909454606111943e-8,2.302746822342373e-7,-9.250795964891669e-6,5.907990601478912e-6,3.218907990240983e-5,5.7663058950510404e-11,1.098964848364728e-9,3.368484147002674e-9,3.088357211547322e-8,-7.443872700920933e-7,5.150094801906392e-7,2.040618838481044e-6,-0.0003447716726028283,-0.002406764758394532,0.0014001219761213498,7.74705907518761e-9,8.933068000940096e-7,8.933068000940096e-7,0.0008361945039178458,0.0008361945039178458,-0.008297701615447753
19.950000000000003,2.859187837049597e-10,5.792705075610762e-9,1.9848111075101083e-8,2.202460202172769e-7,-8.94287721830662e-6,5.714765338848921e-6,3.135439105870056e-5,5.369641680855798e-11,1.0316383625752977e-9,3.174324323792127e-9,2.9297561046465515e-8,-7.12300386204873e-7,4.931428958824729e-7,1.9640601728674785e-6,-0.000336619942680547,-0.0023653812111103737,0.0013795653518969787,7.327975939672579e-9,8.569489297212916e-7,8.569489297212916e-7,0.0008208022138567818,0.0008208022138567818,-0.008185953260497243
