# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=114, N=184, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rp8,Rp9,Rp10,Rp11,Rp12,Rp13,Rp14,Rp15,Rp16,Rp17,Rp18,Rp19,Rp20,Rp21,Rp22,Rp23,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rn11,Rn12,Rn13,Rn14,Rn15,Rn16,Rn17,Rn18,Rn19,Rn20,Rn21,Rn22,Rn23,Rn24,Rn25,Rn26,Rn27,Rn28,Rn29,Rn30,Rn31,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6,Rl7,Rl8,Rl9,Rl10,Rl11,Rl12,Rl13,Rl14,Rl15,Rl16,Rl17,Rl18,Rl19,Rl20,Rl21
15.3,1.9750468544921576e-6,4.4957445209670284e-6,3.967652049122236e-6,9.384981500022013e-6,8.261638727727714e-6,-1.426427131044703e-5,1.9346113112859608e-5,1.8114546889731665e-5,-4.382469013993912e-5,-4.346010322072422e-5,4.0389572418939874e-5,4.3352085805525304e-5,-0.00013846227157742226,8.663039512414768e-5,-0.00015210219003145478,0.000226905599947723,0.00011651416312728551,0.00019458480296431576,-0.0004468400688627567,-0.0005874583810315677,0.0009637965284292634,0.0010844255711231813,0.0003668424635485055,2.6425537424583143e-6,5.045711172901336e-6,4.6869706793722145e-6,9.96313575993393e-6,9.217226404923684e-6,-1.8625583719819515e-5,2.0403228683515278e-5,1.978983157949231e-5,-5.569941806959786e-5,4.339443705596011e-5,-5.737468856777647e-5,4.7291840786944867e-5,-0.0001708422561943255,9.632707327740498e-5,-0.0002003144049829197,0.0003136778792899688,0.0001291889404173582,0.0002258417838360046,-0.0005574621966069772,-0.0008097855659315408,0.001494254735067518,0.0017608532255746225,0.0004224047408847366,-0.0005729810032416455,-0.0020604115725634115,-0.004101101424962499,0.00883435674003096,0.01305229396129754,-0.01854828949227772,-0.0018383609570710735,-0.009943056197205539,1.251276420222618e-5,3.145434062595991e-5,3.145434062595991e-5,8.062742226043795e-5,8.062742226043795e-5,-0.00015731086138178737,0.0002227516921972433,0.0002227516921972433,-0.0006713207369560717,-0.0006713207369560717,0.0006935411336726478,0.0006935411336726478,-0.003476889355515115,-0.003476889355515115,0.006795985584269954,0.002613004817015304,0.002613004817015304,-0.026947356245328513,-0.026947356245328513,0.09671484235167768,0.09671484235167768
15.350000000000001,1.834419012193051e-6,4.186957364619463e-6,3.695595557513976e-6,8.768472645223384e-6,7.723052744486654e-6,-1.3357869702849135e-5,1.8143634666674977e-5,1.701018660159723e-5,-4.1284741529316866e-5,-4.096077563949256e-5,3.804625566474209e-5,4.0936288652893745e-5,-0.00013133625530836258,8.202395595919296e-5,-0.00014445775302394367,0.00021582095655777277,0.00011078249648954472,0.00018535846876031588,-0.00042723732535607185,-0.000563106588531998,0.0009257821168986158,0.0010426391520392514,0.0003518799328945761,2.455066462121519e-6,4.697828059371981e-6,4.365367799310086e-6,9.303319837382835e-6,8.61370434942274e-6,-1.745153772956084e-5,1.9120738961067792e-5,1.8573953120659488e-5,-5.247018833486565e-5,4.084116119254969e-5,-5.409008194634896e-5,4.462539892532635e-5,-0.0001619412840430221,9.111533760359216e-5,-0.00019021661781502318,0.00029832781549923664,0.00012272162272785464,0.00021488864634549312,-0.0005322998048361755,-0.0007757628545694565,0.0014345674102621488,0.0016927318680986473,0.0004046782557932894,-0.0005490898573165573,-0.001985192098675246,-0.0039734093766568114,0.008583959631058687,0.012720092560521874,-0.018103105304688727,-0.0017818513696123287,-0.009698847777508813,1.1753440968104485e-5,2.9651424744256173e-5,2.9651424744256173e-5,7.635598560428013e-5,7.635598560428013e-5,-0.00014941241316192242,0.0002121644888637819,0.0002121644888637819,-0.0006427393210848327,-0.0006427393210848327,0.0006653429329371925,0.0006653429329371925,-0.003362899783017441,-0.003362899783017441,0.006595880759811696,0.002530450160919555,0.002530450160919555,-0.026446573153719344,-0.026446573153719344,0.09565060369449449,0.09565060369449449
15.4,1.7038507986022569e-6,3.89949319397214e-6,3.442294546230888e-6,8.192729294902987e-6,7.219814398298939e-6,-1.2509447434442763e-5,1.7016533855115633e-5,1.5973762970746702e-5,-3.889334920841711e-5,-3.8606529623758853e-5,3.584048337120043e-5,3.865689701873164e-5,-0.00012458214363453206,7.766667259008184e-5,-0.00013720333350550185,0.00020528597916917148,0.00010533896156410255,0.00017658174641898078,-0.0004085161072437719,-0.0005397943730363686,0.0008893121816867422,0.0010025149241924543,0.0003375546402039195,2.2808812526549075e-6,4.373934132716228e-6,4.0658358157297605e-6,8.687225216499052e-6,8.049722456939801e-6,-1.6351496484315533e-5,1.7918969482866203e-5,1.743288368079226e-5,-4.9428228989296405e-5,3.843852330946347e-5,-5.0993568572382045e-5,4.210976210065842e-5,-0.00015350460238545993,8.61870631744181e-5,-0.00018062851902685777,0.0002837289159332449,0.0001165802246189172,0.0002044721986785976,-0.0005082773178848045,-0.0007431760627233458,0.0013772663464353616,0.0016272484219153418,0.0003877075729194575,-0.0005262165959122524,-0.0019127503373644829,-0.0038497668996155007,0.008340711435510337,0.012396430817875146,-0.017668605884869657,-0.0017271739292992945,-0.00946097626578611,1.10401962798814e-5,2.7951879230423795e-5,2.7951879230423795e-5,7.231109131127635e-5,7.231109131127635e-5,-0.00014191053749700754,0.00020208205400178074,0.00020208205400178074,-0.0006153756290064105,-0.0006153756290064105,0.0006383007890665826,0.0006383007890665826,-0.003252665065079115,-0.003252665065079115,0.006401667821498352,0.002450573444895109,0.002450573444895109,-0.02595556435096953,-0.02595556435096953,0.09459849948800564,0.09459849948800564
15.450000000000001,1.5826190550358571e-6,3.6318711456509107e-6,3.206448579950036e-6,7.655037021851217e-6,6.749587159960331e-6,-1.1715269505724948e-5,1.5960042736613906e-5,1.5001056470535455e-5,-3.664173972787744e-5,-3.6388859339989045e-5,3.3764081644525326e-5,3.650610035553651e-5,-0.00011818023723837246,7.354482337637698e-5,-0.00013031871362956314,0.00019527297609512478,0.00010016874128720154,0.00016823209621879436,-0.000390635737042414,-0.000517475988402944,0.0008543220303485927,0.000963984580950686,0.000323838252517891,2.1190543449800156e-6,4.072374851690208e-6,3.7868597682676534e-6,8.111952962569934e-6,7.5226885226735806e-6,-1.5320795189009372e-5,1.6792832077029742e-5,1.636201307555937e-5,-4.656267630358052e-5,3.6177608696891464e-5,-4.807437365916284e-5,3.973637116801842e-5,-0.00014550795986258925,8.152674024008961e-5,-0.000171524342818962,0.0002698444222303343,0.00011074819543327424,0.00019456583484893413,-0.000485342873411104,-0.0007119642603013937,0.0013222560416007972,0.0015643006176749316,0.0003714598767000138,-0.000504316790558664,-0.0018429822981299538,-0.003730042689068087,0.008104406141824201,0.01208108634313242,-0.017244534811642797,-0.0016742657626959592,-0.00922926673541222,1.0370233937620542e-5,2.6349775370609066e-5,2.6349775370609066e-5,6.84807087934352e-5,6.84807087934352e-5,-0.00013478532312251838,0.000192480233678561,0.000192480233678561,-0.0005891777345568111,-0.0005891777345568111,0.0006123668383196966,0.0006123668383196966,-0.003146060782944704,-0.003146060782944704,0.006213173298590375,0.002373285083499589,0.002373285083499589,-0.02547412699266065,-0.02547412699266065,0.0935583834326751,0.0935583834326751
15.5,1.4700528815080605e-6,3.382713826781224e-6,2.986847942321472e-6,7.152863490945742e-6,6.3101901283895885e-6,-1.0971843336018909e-5,1.4969697876651123e-5,1.408811233831507e-5,-3.4521663152134026e-5,-3.4299762928650524e-5,3.180936877116951e-5,3.447654203242072e-5,-0.00011211189673521353,6.96454568505141e-5,-0.00012378474137568566,0.00018575567421289264,9.52577988353733e-5,0.00016028814183751154,-0.0003735574651960083,-0.000496107765185747,0.0008207497660734839,0.0009269827173328214,0.0003107037515858017,1.968708929254004e-6,3.791609812813016e-6,3.5270287062784553e-6,7.574796492277325e-6,7.0301804104530906e-6,-1.4355063086105542e-5,1.5737559850236976e-5,1.535701575178479e-5,-4.386329699592817e-5,3.4050032071691766e-5,-4.5322339884028234e-5,3.749715473756179e-5,-0.00013792837386702482,7.711971350421053e-5,-0.0001628796282359079,0.0002566393747745058,0.00010520983240078051,0.00018514428547852435,-0.00046344698071996846,-0.0006820691193884454,0.0012694448208208913,0.001503790156598473,0.00035590380612361293,-0.0004833480048243655,-0.0017757879477424308,-0.0036141098122413474,0.007874843746528836,0.011773842636596633,-0.0168306418157959,-0.0016230662855735618,-0.009003549424994753,9.740927422132458e-6,2.4839524615694708e-5,2.4839524615694708e-5,6.485344731342762e-5,6.485344731342762e-5,-0.00012801785846287285,0.00018333603474020592,0.00018333603474020592,-0.0005640959280773035,-0.0005640959280773035,0.0005874952218377252,0.0005874952218377252,-0.0030429666711812545,-0.0030429666711812545,0.0060302288268426546,0.002298498596426438,0.002298498596426438,-0.0250020627654788,-0.0250020627654788,0.09253011114532886,0.09253011114532886
15.55,1.3655298392409383e-6,3.1507400385697757e-6,2.7823672662197363e-6,6.683846146908904e-6,5.899587580496115e-6,-1.0275902903465214e-5,1.4041320700249399e-5,1.3231223780822404e-5,-3.252536147754532e-5,-3.233171230711295e-5,2.9969125165956566e-5,3.256129253809433e-5,-0.00010635948469248727,6.595634761922142e-5,-0.00011758327335935164,0.00017670914500926584,9.059283551478595e-5,0.00015272960848131839,-0.0003572443761447657,-0.0004756480133175494,0.000788536162976063,0.0008914467025393753,0.0002981253702304572,1.8290304042304465e-6,3.5302048748024563e-6,3.285028546352083e-6,7.073228800314463e-6,6.569934885446195e-6,-1.3450204921672474e-5,1.4748686861949265e-5,1.4413833177313553e-5,-4.13204516302826e-5,3.2047906009080666e-5,-4.272789198805053e-5,3.538450124942336e-5,-0.00013074406404161887,7.295213468069412e-5,-0.00015467115294634957,0.00024408052467845984,9.995023675974473e-5,0.00017618354963131876,-0.00044254241164881,-0.0006534348022487058,0.0012187446826078642,0.0014456225560525744,0.0003410093887338977,-0.0004632697023201579,-0.0017110710567051983,-0.0035018455581436545,0.007651830076321261,0.011474488929605477,-0.016426682632643023,-0.0015735171143720567,-0.00878365957466323,9.149809598539447e-6,2.341585905568161e-5,2.341585905568161e-5,6.141852189407316e-5,6.141852189407316e-5,-0.0001215901814423943,0.0001746275687437875,0.0001746275687437875,-0.0005400826216865261,-0.0005400826216865261,0.0005636420005020381,0.0005636420005020381,-0.0029432664777406,-0.0029432664777406,0.0058526709982631734,0.002226130496473084,0.002226130496473084,-0.024539177777221956,-0.024539177777221956,0.09151354013139074,0.09151354013139074
15.600000000000001,1.2684724307576434e-6,2.9347580151028837e-6,2.5919596143285354e-6,6.245780741582113e-6,5.515879228814867e-6,-9.624393931442274e-6,1.3170999126007019e-5,1.242691625723073e-5,-3.064553897792838e-5,-3.0477624803464483e-5,2.823656518235346e-5,3.075382429218466e-5,-0.00010090631087611847,6.246595484302644e-5,-0.00011169712076785832,0.00016810973455281725,8.616125098192982e-5,0.00014553726440595584,-0.0003416612991014315,-0.00045605692950237073,0.0007576245471313431,0.0008573165582746496,0.0002860785319241964,1.69926196366502e-6,3.2868248265691914e-6,3.0596354204440567e-6,6.604890535024059e-6,6.139837180860987e-6,-1.2602383579664067e-5,1.382202908741667e-5,1.3528657323059219e-5,-3.892506014053571e-5,3.016381126535933e-5,-4.028200340631275e-5,3.339123265599573e-5,-0.000123934389271363,6.90109177086253e-5,-0.0001468768703920635,0.00023213625007313936,9.495527217554527e-5,0.00016766083018277198,-0.00042258409650984226,-0.0006260078541938384,0.0011700711515006956,0.001389707001142612,0.00032674797770635626,-0.0004440431590897556,-0.0016487390518091704,-0.0033931312927020308,0.0074351766155162724,0.011182820029478322,-0.01603241885810526,-0.0015255619812992274,-0.008569437267933007,8.594563044612198e-6,2.207381301538911e-5,2.207381301538911e-5,5.8165721047849666e-5,5.8165721047849666e-5,-0.00011548523181571618,0.00016633399861402316,0.00016633399861402316,-0.0005170922586066554,-0.0005170922586066554,0.0005407650734667325,0.0005407650734667325,-0.0028468478287909053,-0.0028468478287909053,0.005680341215284759,0.002156100181734085,0.002156100181734085,-0.024085282449718852,-0.024085282449718852,0.09050852975753941,0.09050852975753941
15.65,1.1783448371418117e-6,2.733659140615787e-6,2.4146509779878703e-6,5.836610642963084e-6,5.1572911385343605e-6,-9.014460051754759e-6,1.2355070397121276e-5,1.1671932769866038e-5,-2.8875334358438008e-5,-2.873083650883831e-5,2.6605310667700356e-5,2.9047987966674913e-5,-9.57365805411942e-5,5.916338313984215e-5,-0.00010610999824810559,0.0001599349971804371,8.195110566316314e-5,0.00013869286563804848,-0.00032677472329242145,-0.0004372965090821151,0.000727960683080688,0.0008245348425883413,0.00027453979340675514,1.5787004958542787e-6,3.0602265612430943e-6,2.8497094809094204e-6,6.167578866565419e-6,5.737911250343503e-6,-1.1808003810782166e-5,1.2953666587540722e-5,1.2697915169306848e-5,-3.6668569357192166e-5,2.8390768877797823e-5,-3.797616481223104e-5,3.151057961848916e-5,-0.00011747978798464202,6.528369647463444e-5,-0.0001394758501340757,0.00022077647649310759,9.021152533464774e-5,0.00015955447253851622,-0.0004035290248524573,-0.000599737101102745,0.0011233431365692507,0.001335956202089323,0.00031309219185157765,-0.0004256313801710593,-0.001588702874534163,-0.0032878523190531576,0.007224700338700845,0.010898636168775445,-0.015647617808228483,-0.0014791466529088292,-0.008360727278940269,8.073010965971451e-6,2.080870570704536e-5,2.080870570704536e-5,5.5085376229029415e-5,5.5085376229029415e-5,-0.00010968680589118753,0.00015843548789104358,0.00015843548789104358,-0.0004950812263698855,-0.0004950812263698855,0.0005188241002042628,0.0005188241002042628,-0.0027536020981526964,-0.0027536020981526964,0.005513085549220973,0.0020883298318522107,0.0020883298318522107,-0.023640191414576132,-0.023640191414576132,0.08951494122478341,0.08951494122478341
15.700000000000001,1.0946498935575416e-6,2.546412111127899e-6,2.249535164534456e-6,5.454416872262416e-6,4.822167258881656e-6,-8.443429879609574e-6,1.1590105030489308e-5,1.0963220097196502e-5,-2.7208294606168756e-5,-2.708507724283631e-5,2.506936615370613e-5,2.7437990225351198e-5,-9.083534559457637e-5,5.6038345768030494e-5,-0.00010080647558198467,0.00015216363269738615,7.795108524836925e-5,0.00013217910371605867,-0.0003125527174338678,-0.00041933046215411867,0.0006994926655490224,0.0007930465389777567,0.0002634867901854968,1.4666927740920523e-6,2.8492527212971496e-6,2.6541891310472954e-6,5.7592370948819535e-6,5.362310660957308e-6,-1.1063696986931587e-5,1.2139926808891699e-5,1.1918254172583439e-5,-3.454292242011235e-5,2.6722213934696024e-5,-3.580235446607519e-5,2.973615813010817e-5,-0.0001113617215895825,6.175878490095855e-5,-0.00013244822123277593,0.0002099726011573965,8.570626859870317e-5,0.0001518439065252767,-0.00038533615082052714,-0.0005745735513888063,0.0010784827956067796,0.0012842862571628762,0.00030001585840484535,-0.00040799902012258365,-0.0015308768450584041,-0.003185897742797348,0.00702022354843313,0.010621742858745693,-0.015272052382057246,-0.0014342188520065015,-0.008157378924852608,7.583108662547483e-6,1.961612487904307e-5,1.961612487904307e-5,5.216833291627058e-5,5.216833291627058e-5,-0.0001041795135271774,0.00015091315244253198,0.00015091315244253198,-0.0004740077737389185,-0.0004740077737389185,0.0004977804259098092,0.0004977804259098092,-0.0026634242811803942,-0.0026634242811803942,0.005350754602880885,0.0020227443081673223,0.0020227443081673223,-0.023203723411672653,-0.023203723411672653,0.08853263754194962,0.08853263754194962
15.75,1.0169262855232806e-6,2.3720575087885785e-6,2.095769045501299e-6,5.097408818965248e-6,4.508961526933717e-6,-7.908804939762505e-6,1.0872891810242413e-5,1.0297915908000891e-5,-2.5638350432837385e-5,-2.5534447033186242e-5,2.3623095579525035e-5,2.5918372794867077e-5,-8.618845846705877e-5,5.308112995315977e-5,-9.577193199439789e-5,0.00014477542690116105,7.415046714124391e-5,0.00012597955628079215,-0.000298964853224853,-0.00040212413372787845,0.0006721708161262465,0.0007627989505043337,0.0002528981847672443,1.3626319174040181e-6,2.6528257822467305e-6,2.472085651920729e-6,5.377944948252551e-6,5.0113100846023306e-6,-1.0366306816625802e-5,1.1377368942066844e-5,1.1186528633380464e-5,-3.254052996773132e-5,2.5151970915120363e-5,-3.37530102641458e-5,2.806194748329089e-5,-0.00010556262088043989,5.8425139265480174e-5,-0.00012577511850726567,0.00019969742095525618,8.142742460961196e-5,0.0001445095912867064,-0.0003679663028900852,-0.0005504703022194592,0.0010354154047816436,0.0012346165209573632,0.00028749395846892195,-0.0003911123073200964,-0.0014751785316483065,-0.0030871603420318263,0.0068215737178304444,0.010351950746842305,-0.014905500927785576,-0.0013907281827391274,-0.007959245923267059,7.122935512850158e-6,1.8491911403626624e-5,1.8491911403626624e-5,4.9405923238437434e-5,4.9405923238437434e-5,-9.894873728720364e-5,0.0001437490145197427,0.0001437490145197427,-0.0004538319311822993,-0.0004538319311822993,0.00047759701011696446,0.00047759701011696446,-0.002576212872935923,-0.002576212872935923,0.005193203377221062,0.001959271057609555,0.001959271057609555,-0.0227757011903226,-0.0227757011903226,0.08756148349958047,0.08756148349958047
15.8,9.447459497277226e-7,2.209702759550135e-6,1.95256814002295e-6,4.763915587351753e-6,4.216230504813672e-6,-7.408248387286062e-6,1.0200423756978369e-5,9.673336699633622e-6,-2.415979321143911e-5,-2.407339401690744e-5,2.2261200451282437e-5,2.4483992786393163e-5,-8.17825285420249e-5,5.028256423094162e-5,-9.099251294772759e-5,0.00013775119524991108,7.053908875556248e-5,0.00012007864035526062,-0.00028598213265163355,-0.0003856444277201153,0.0006459475846779251,0.0007337415986900643,0.00024275361747914972,1.2659541023852418e-6,2.4699425446479506e-6,2.3024781982258574e-6,5.021909526488481e-6,4.683297348506225e-6,-9.71287596077546e-6,1.0662769271152437e-5,1.0499786908737103e-5,-3.065424299952373e-5,2.3674230503898365e-5,-3.1821003391012866e-5,2.648226950326786e-5,-0.00010006583525768397,5.527232262767806e-5,-0.00011943863152710759,0.00018992506395555653,7.736353274230428e-5,0.00013753296302583122,-0.000351382097782955,-0.0005273824498016479,0.0009940692335283676,0.0011868694777971431,0.0002755025749834443,-0.00037493897183845526,-0.001421528625210075,-0.002991536441986817,0.006628583337895605,0.010089075478190207,-0.014547747112107332,-0.0013486260587299596,-0.007766186254414877,6.690687444631459e-6,1.743214474956689e-5,1.743214474956689e-5,4.6789940061102246e-5,4.6789940061102246e-5,-9.398059364553246e-5,0.00013692595904284696,0.00013692595904284696,-0.0004345154347522644,-0.0004345154347522644,0.00045823835838393394,0.00045823835838393394,-0.0024918697505063496,-0.0024918697505063496,0.005040291141916684,0.0018978400201896544,0.0018978400201896544,-0.02235595141303122,-0.02235595141303122,0.08660134564423565,0.08660134564423565
15.850000000000001,8.777116643741219e-7,2.0585174468926027e-6,1.8192025096305612e-6,4.452377931155395e-6,3.942626513918624e-6,-6.939574470201129e-6,9.569885008534301e-6,9.086966507048688e-6,-2.276725331489322e-5,-2.2696693676011273e-5,2.0978699348044574e-5,2.3130004191839208e-5,-7.760488099636932e-5,4.763398768658728e-5,-8.64550892848482e-5,0.00013107272950599897,6.710731755320248e-5,0.00011446156816298915,-0.000273576918907541,-0.0003698597345976351,0.0006207774552617803,0.0007058261269707439,0.0002330336597437761,1.176135508325828e-6,2.299669006209477e-6,2.144509137855482e-6,4.6894568458967595e-6,4.37676600801438e-6,-9.100633492109106e-6,9.993107451336158e-6,9.855259417183754e-6,-2.887732731448623e-5,2.2283527793166166e-5,-2.99996134828243e-5,2.499176897472516e-5,-9.485558461369511e-5,5.2290471241625334e-5,-0.00011342175619715707,0.00018063092426745466,7.350371730753332e-5,0.0001308963854443104,-0.0003355478583615323,-0.0005052670035549753,0.0009543754244670076,0.0011409706200746432,0.00026401884310057224,-0.000359448176743042,-0.001369850818793857,-0.0028989257940947306,0.006441089769435747,0.00983293756089159,-0.01419857979269037,-0.0013078656341281418,-0.007578062027999301,6.284669862428344e-6,1.6433129288980597e-5,1.6433129288980597e-5,4.43126124556081e-5,4.43126124556081e-5,-8.92618961403321e-5,0.00013042769200669673,0.00013042769200669673,-0.0004160216532193036,-0.0004160216532193036,0.0004396704569157436,0.0004396704569157436,-0.0024103000593227036,-0.0024103000593227036,0.004891881309737002,0.0018383835399453825,0.0018383835399453825,-0.021944304561769483,-0.021944304561769483,0.08565209225319297,0.08565209225319297
15.9,8.154548151485973e-7,1.9177289562801806e-6,1.6949929423257385e-6,4.161340736037416e-6,3.686891232326867e-6,-6.5007386847502e-6,8.978638552411486e-6,8.536446332740699e-6,-2.1455679770428285e-5,-2.1399429326153146e-5,1.9770908689957293e-5,2.1851840483338642e-5,-7.364351791773317e-5,4.5127220978093886e-5,-8.214721859057678e-5,0.00012472274719460422,6.384602272573637e-5,0.00010911430534259063,-0.00026172287074354924,-0.00035473986248721464,0.0005966168563374167,0.0006790062084937131,0.00022371976968086827,1.0926894790736813e-6,2.1411355877785187e-6,1.997379711544728e-6,4.379023945986422e-6,4.090308407326453e-6,-8.526983145052146e-6,9.365553655726342e-6,9.250347386817776e-6,-2.720343943406259e-5,2.0974721787129044e-5,-2.828250521497553e-5,2.3585395192618903e-5,-8.991691374380149e-5,4.9470262843955394e-5,-0.00010770834880328292,0.000171791600088373,6.983765741222084e-5,0.00012458310273676123,-0.0003204295353191,-0.00048408280400228347,0.0009162678781483117,0.0010968483313270618,0.0002530209028524527,-0.00034461045262410147,-0.0013200716918498796,-0.00280923145932928,0.00625893509943234,0.009583362235059914,-0.013857792893700758,-0.001268401737447247,-0.00739473935449925,5.903291004264218e-6,1.5491381390373874e-5,1.5491381390373874e-5,4.1966582476761564e-5,4.1966582476761564e-5,-8.478012037662606e-5,0.00012423870090345988,0.00012423870090345988,-0.00039831551832389476,-0.00039831551832389476,0.00042186070999396827,0.00042186070999396827,-0.0023314121033420933,-0.0023314121033420933,0.004747841314613759,0.0017808362792087287,0.0017808362792087287,-0.021540594846695973,-0.021540594846695973,0.08471359330954377,0.08471359330954377
15.950000000000001,7.57633323934631e-7,1.7866184268433457e-6,1.579307405404087e-6,3.889446012345786e-6,3.4478497238596757e-6,-6.089828577385964e-6,8.424214753945212e-6,8.019564251024834e-6,-2.0220321148830686e-5,-2.017697378170417e-5,1.8633424689638077e-5,2.0645198249092815e-5,-6.988708156990967e-5,4.275453903779219e-5,-7.805710864880636e-5,0.00011868484372604883,6.074654842709302e-5,0.00010402353142463682,-0.000250394880074235,-0.00034025597158098627,0.0005734240750670429,0.0006532374580579846,0.00021479424991518003,1.0151638862575729e-6,1.9935326887735033e-6,1.860345990609118e-6,4.0891515205590655e-6,3.822609196089354e-6,-7.989492306241491e-6,8.777456536188191e-6,8.682612300351263e-6,-2.5626603923260106e-5,1.9742976131732934e-5,-2.6663706232409296e-5,2.225838457220025e-5,-8.523564914978802e-5,4.6802886711108344e-5,-0.00010228308239354634,0.000163384834783352,6.635555838984986e-5,0.00011857719500600543,-0.00030599463248879053,-0.0004637904442149457,0.0008796831424303539,0.001054433773866951,0.00024248785400166571,-0.0003303976352157355,-0.001272120599044363,-0.002722359695657622,0.006081966001725556,0.009340179345475734,-0.013525185284304584,-0.0012301908080731736,-0.007216088220778364,5.545055701469183e-6,1.4603617252743962e-5,1.4603617252743962e-5,3.974488317918726e-5,3.974488317918726e-5,-8.052337078619801e-5,0.00011834421706367653,0.00011834421706367653,-0.00038136345801185865,-0.00038136345801185865,0.00040477788009123626,0.00040477788009123626,-0.0022551172389600896,-0.0022551172389600896,0.004608042493294369,0.0017251351360642077,0.0017251351360642077,-0.021144660117256794,-0.021144660117256794,0.0837857204776776,0.0837857204776776
16.0,7.039297283463252e-7,1.664516988463754e-6,1.4715577479671583e-6,3.6354263632218947e-6,3.2244048694386955e-6,-5.705055150622316e-6,7.904300628026177e-6,7.534246143124811e-6,-1.90567076127134e-5,-1.9024972125445713e-5,1.756210641291842e-5,1.9506021802801016e-5,-6.632481968562264e-5,4.050864535288445e-5,-7.417358287949368e-5,0.00011294344703881674,5.7800688470129e-5,9.917660244457924e-5,-0.0002395690126730748,-0.0003263805116745551,0.000551159175514797,0.0006284773480043596,0.00020624020747623073,9.431386795846177e-7,1.8561065493227166e-6,1.7327151122965794e-6,3.818477038312396e-6,3.5724392718695815e-6,-7.4858816989933554e-6,8.22633194652109e-6,8.149765993846605e-6,-2.4141192028720577e-5,1.8583740995676922e-5,-2.5137586345507883e-5,2.1006244257086852e-5,-8.079835811001984e-5,4.428001538619435e-5,-9.713140537582042e-5,0.00015538946084746658,6.304812471808732e-5,0.00011286353597227648,-0.00029221213560263754,-0.00044435219465736604,0.0008445603063001379,0.0010136607807889047,0.00023239971297115086,-0.00031678280594930414,-0.001225929563451013,-0.0026382198494546657,0.005910033601880479,0.009103223217760857,-0.013200560660076917,-0.0011931908353271657,-0.007041982369844914,5.208559517158929e-6,1.376674143816901e-5,1.376674143816901e-5,3.7640917806127545e-5,3.7640917806127545e-5,-7.648034905625683e-5,0.00011273017982212976,0.00011273017982212976,-0.0003651333325255069,-0.0003651333325255069,0.00038839203055323756,0.00038839203055323756,-0.0021813297725249772,-0.0021813297725249772,0.004472359970474814,0.0016712191648738505,0.0016712191648738505,-0.020756341775595894,-0.020756341775595894,0.08286834707915094,0.08286834707915094
16.05,6.54049401032678e-7,1.5508022640006747e-6,1.3711966354235197e-6,3.398098895531944e-6,3.015532173395449e-6,-5.344744832760294e-6,7.4167298056437265e-6,7.078547022382991e-6,-1.7960634052678675e-5,-1.793932551552747e-5,1.6553059879722544e-5,1.843048870777241e-5,-6.294655267279875e-5,3.838264773170205e-5,-7.048604764620006e-5,0.00010748377462806849,5.5000662404978696e-5,9.45615155727349e-5,-0.0002292224517997337,-0.0003130871626833811,0.0005297839205615999,0.0006046851278723672,0.00019804151568200495,8.762236109397697e-7,1.7281553979383328e-6,1.6138417736821795e-6,3.5657283204070275e-6,3.3386501205013997e-6,-7.014015717983985e-6,7.709852379590498e-6,7.64966136855164e-6,-2.2741901557231625e-5,1.749273603364035e-5,-2.3698837918962818e-5,1.9824736667772487e-5,-7.65923098969616e-5,4.1893777981485474e-5,-9.223950221891824e-5,0.00014778534661025238,5.9906534345249714e-5,0.00010742775285622409,-0.00027905244434008123,-0.0004257319312820666,0.0008108408979612132,0.0009744657521815284,0.00022273737175517003,-0.0003037402352985624,-0.0011814331739415538,-0.002556724250734457,0.005742993346106809,0.008872332537970515,-0.012883727427248864,-0.0011573612999749205,-0.006872299184614068,4.892483240396283e-6,1.297783606276287e-5,1.297783606276287e-5,3.5648440088019014e-5,3.5648440088019014e-5,-7.264032414309765e-5,0.00010738320241952615,0.00010738320241952615,-0.0003495943732282467,-0.0003495943732282467,0.00037267447073620043,0.00037267447073620043,-0.002109966861329967,-0.002109966861329967,0.004340672547310237,0.0016190294997495774,0.0016190294997495774,-0.020375484692210972,-0.020375484692210972,0.08196134806893476,0.08196134806893476
