# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=40, N=50, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rp8,Rp9,Rp10,Rp11,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rn11,Rn12,Rn13,Rn14,Rn15,Rn16,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6,Rl7,Rl8,Rl9,Rl10
17.95,3.6487325581895844e-9,2.014273576509267e-8,2.476086474335004e-8,1.2911166337860744e-7,2.758128687641893e-7,-7.443641667182086e-7,1.077413995099176e-6,6.328661755910115e-6,-2.272124358925221e-5,1.4350119904246323e-5,-4.4523997885854915e-5,1.6384246692598803e-9,1.0819757204177842e-8,1.1845933375571678e-8,8.223416945620398e-8,1.3691830569805092e-7,-3.9640052819127665e-7,7.593529210338125e-7,3.0771619709452645e-6,-9.538531505650794e-6,-1.9220644044445646e-5,9.889726446011206e-6,-0.00043856840562789344,0.00023429906857972142,0.0024132075366506407,-0.0020133378771185007,0.0002998053958808131,6.324687638815504e-8,7.236830275295262e-7,7.236830275295262e-7,1.426088578642493e-5,1.426088578642493e-5,-8.046743380051062e-5,0.0008406949908231869,0.0008406949908231869,-0.023198229579705132,-0.023198229579705132
18.0,3.4024532629316125e-9,1.8885041203015007e-8,2.324785619491128e-8,1.2189114197634872e-7,2.613889769456309e-7,-7.070175259141841e-7,1.0262207719727234e-6,6.0781929249142084e-6,-2.18794862285887e-5,1.3834297798691971e-5,-4.3002086304056904e-5,1.5216987940451663e-9,1.0106734520938443e-8,1.1076229328883213e-8,7.7366434416224e-8,1.2918369149140004e-7,-3.748001042551737e-7,7.20692390818799e-7,2.939714327059167e-6,-9.126388314164856e-6,-1.844364188415313e-5,9.491978534561497e-6,-0.00042637053880992807,0.00022817321678890318,0.002359309637566379,-0.001970131721059266,0.00029265783210774196,5.95786459060723e-8,6.873129110290541e-7,6.873129110290541e-7,1.3698932605565278e-5,1.3698932605565278e-5,-7.769523173618433e-5,0.0008218679288205648,0.0008218679288205648,-0.02292619106126206,-0.02292619106126206
18.05,3.172820813842271e-9,1.7706029879549923e-8,2.1827493625927287e-8,1.1507570160403682e-7,2.477223301341488e-7,-6.715513836606805e-7,9.774751005612866e-7,5.837744581684866e-6,-2.1069218655066954e-5,1.3337344153101709e-5,-4.15328462372519e-5,1.4132887908995837e-9,9.440705678362646e-9,1.0356543975896377e-8,7.278698187147327e-8,1.2188626320678288e-7,-3.543767178884619e-7,6.840032893637074e-7,2.808420593117562e-6,-8.73206086985381e-6,-1.7698067091704837e-5,9.110314166247976e-6,-0.00041451358841416503,0.00022221067557082097,0.002306615523973501,-0.0019278624673119118,0.0002856873003531389,5.612316766786276e-8,6.527711494601152e-7,6.527711494601152e-7,1.315916158221747e-5,1.315916158221747e-5,-7.50185354426773e-5,0.0008034703070121998,0.0008034703070121998,-0.022657405696332192,-0.022657405696332192
18.1,2.958708281346188e-9,1.6600768874619033e-8,2.0494091236108966e-8,1.0864253864777199e-7,2.3477300482799434e-7,-6.378706828252257e-7,9.310591646192485e-7,5.606911025725245e-6,-2.0289250140629606e-5,1.2858555378936336e-5,-4.01144296601261e-5,1.3126022142480509e-9,8.818572998688906e-9,9.683626433810142e-9,6.847872922786529e-8,1.1500129350809804e-7,-3.35066230653684e-7,6.491849043372025e-7,2.683004483480299e-6,-8.3547786549126e-6,-1.69826477202729e-5,8.744078854593599e-6,-0.00040298796769598286,0.00021640698760129636,0.0022550983098675865,-0.0018865095207512437,0.0002788892181394875,5.286810234057197e-8,6.199658008198275e-7,6.199658008198275e-7,1.2640695314179613e-5,1.2640695314179613e-5,-7.243405462871936e-5,0.0007854921006782025,0.0007854921006782025,-0.022391833410591613,-0.022391833410591613
18.150000000000002,2.75906514918365e-9,1.5564635232721925e-8,1.9242313020658907e-8,1.0257013799752183e-7,2.2250319213108102e-7,-6.058851917186082e-7,8.868608617415207e-7,5.385303200021687e-6,-1.9538435518623947e-5,1.2397254682425426e-5,-3.874505437352454e-5,1.2190888259660715e-9,8.237443023126961e-9,9.054437138530359e-9,6.442560678910903e-8,1.0850545468267772e-7,-3.1680799910731154e-7,6.161416791327375e-7,2.5632021564769736e-6,-7.993804496115389e-6,-1.6296163341097966e-5,8.392644944053252e-6,-0.00039178436159428826,0.00021075782069347252,0.0022047317097311113,-0.0018460527471905368,0.0002722591276770876,4.980182625532021e-8,5.888095482658067e-7,5.888095482658067e-7,1.214269118971186e-5,1.214269118971186e-5,-6.993861235762127e-5,0.0007679235260027574,0.0007679235260027574,-0.022129434646814803,-0.022129434646814803
18.2,2.5729121240187647e-9,1.4593296438197337e-8,1.8067151193787342e-8,9.683819994409217e-8,2.1087708518122342e-7,-5.755092580021413e-7,8.447735239605396e-7,5.172547998257171e-6,-1.8815673417528875e-5,1.1952791020395346e-5,-3.7423001620377156e-5,1.1322375884049801e-9,7.694613046174517e-9,8.466134105810632e-9,6.061249765439116e-8,1.0237673935212229e-7,-2.9954468435259567e-7,5.847829482980114e-7,2.448761651813742e-6,-7.648433120763266e-6,-1.5637442954921904e-5,8.055410500462236e-6,-0.0003808937189555172,0.0002052589641651262,0.00215549002512184,-0.001806472462817584,0.0002657926922793567,4.6913389899785795e-8,5.592194673470619e-7,5.592194673470619e-7,1.1664340003947628e-5,1.1664340003947628e-5,-6.752914114207037e-5,0.0007507550340729958,0.0007507550340729958,-0.021870170357720382,-0.021870170357720382
18.25,2.399336298268766e-9,1.3682692123621407e-8,1.6963905946938235e-8,9.142757124208061e-8,1.998607726045638e-7,-5.466615752090703e-7,8.046956521306643e-7,4.96828760132827e-6,-1.8119904564149998e-5,1.152453809781781e-5,-3.614661378956796e-5,1.0515738716423415e-9,7.187558537994063e-9,7.916060085800099e-9,5.702518118529025e-8,9.659438567927473e-8,-2.832220719701518e-7,5.550226865789913e-7,2.339442353528134e-6,-7.317989775224128e-6,-1.5005362988186712e-5,7.731798247840132e-6,-0.0003703072449830461,0.00019990632531563033,0.002107348131560772,-0.0017677494238805072,0.0002594856928874584,4.419247881806649e-8,5.311168049552687e-7,5.311168049552687e-7,1.1204864630527128e-5,1.1204864630527128e-5,-6.520267917346473e-5,0.0007339773050340436,0.0007339773050340436,-0.021614001998926248,-0.021614001998926248
18.3,2.2374866420681077e-9,1.2829016933236265e-8,1.5928166458904506e-8,8.6320180100242e-8,1.8942213767161508e-7,-5.192649612299578e-7,7.665306634127551e-7,4.772178841904069e-6,-1.745011015350654e-5,1.1111893405366328e-5,-3.4914292204437436e-5,9.766568596954967e-10,6.713921396269925e-9,7.401730552888878e-9,5.365027982976042e-8,9.11388068160926e-8,-2.6778890176078093e-7,5.267792708756265e-7,2.2350144773256046e-6,-7.0018289033487675e-6,-1.4398845370554602e-5,7.4212545495899065e-6,-0.0003600163939053693,0.00019469592600910606,0.0020602814657129263,-0.0017298648166171958,0.0002533340247007127,4.16293767782943e-8,5.044267694059202e-7,5.044267694059202e-7,1.0763518746239325e-5,1.0763518746239325e-5,-6.295636668115165e-5,0.0007175812423959605,0.0007175812423959605,-0.021360891522012166,-0.021360891522012166
18.35,2.08656980192702e-9,1.2028704468265192e-8,1.4955793080168027e-8,8.149897487443096e-8,1.7953076284795074e-7,-4.932461481455891e-7,7.301866512063621e-7,4.5838925958208475e-6,-1.6805310282747174e-5,1.0714277295340435e-5,-3.372449499273528e-5,9.070771415235875e-10,6.271498972830678e-9,6.920822476522424e-9,5.0475209103647085e-8,8.599152435168189e-8,-2.531967067658448e-7,4.999752544428138e-7,2.1352585811851073e-6,-6.699332882165269e-6,-1.3816855690444538e-5,7.123248432216282e-6,-0.0003500128618566012,0.0001896238993604197,0.0020142660128544486,-0.0016928002474223675,0.00024733369390936315,3.9214931076477075e-8,4.790783310886433e-7,4.790783310886433e-7,1.0339585606547875e-5,1.0339585606547875e-5,-6.0787442417094814e-5,0.0007015579674884185,0.0007015579674884185,-0.021110801367688028,-0.021110801367688028
18.400000000000002,1.9458461851775255e-9,1.1278412245616682e-8,1.4042900618634512e-8,7.694786625122657e-8,1.7015783944920762e-7,-4.685355828229135e-7,6.955761569098084e-7,4.403113199159286e-6,-1.6184562446539714e-5,1.0331132094386593e-5,-3.257573503496345e-5,8.42454473653212e-10,5.858233823932155e-9,6.471163822190548e-9,4.748813054207039e-8,8.113510553344244e-8,-2.393996610596475e-7,4.745371527046934e-7,2.0399650981720974e-6,-6.409910812366661e-6,-1.3258401425414808e-5,6.837270649767699e-6,-0.0003402885799630552,0.00018468648652078873,0.0019692782946196287,-0.0016565377332464302,0.0002414808145263957,3.694051985266894e-8,4.550040331542205e-7,4.550040331542205e-7,9.932376869962144e-6,9.932376869962144e-6,-5.869324026164895e-5,0.000685898814059083,0.000685898814059083,-0.020863694459065853,-0.020863694459065853
18.45,1.8146263107281723e-9,1.0575007605830235e-8,1.3185842658465373e-8,7.265167272253441e-8,1.6127608212579895e-7,-4.4506723771980334e-7,6.626159529196534e-7,4.229537889901375e-6,-1.5586960091483498e-5,9.96192125151104e-6,-3.146657798816652e-5,7.824357022007793e-10,5.4722041364679735e-9,6.050723735101392e-9,4.467790744417731e-8,7.655310404717715e-8,-2.263544358358251e-7,4.5039524008309325e-7,1.9489338904460835e-6,-6.132997361214685e-6,-1.2722530244350607e-5,6.562832787283188e-6,-0.0003308357076298391,0.00017988003355986934,0.001925295357021584,-0.0016210596922204546,0.0002357716053152172,3.479802130275716e-8,4.3213981173270855e-7,4.3213981173270855e-7,9.541231469296447e-6,9.541231469296447e-6,-5.66711859462698e-5,0.000670595323011778,0.000670595323011778,-0.020619534195033797,-0.020619534195033797
18.5,1.6922674079792135e-9,9.915554510189506e-9,1.2381196847958172e-8,6.85960691629473e-8,1.5285964791760463e-7,-4.227784313731401e-7,6.312268363106194e-7,4.062876273112572e-6,-1.5011631227192795e-5,9.606128519943058e-6,-3.0395640382339475e-5,7.266928329356984e-10,5.111614785523758e-9,5.657603362140023e-9,4.203406324526388e-8,7.223000415418724e-8,-2.140200633357908e-7,4.2748335727196504e-7,1.8619738234963367e-6,-5.868051655585878e-6,-1.220832837853903e-5,6.299466401598892e-6,-0.00032164662602158627,0.00017520098844130098,0.0018822947587404995,-0.0015863489345017262,0.00023020238681011095,3.277978467592228e-8,4.1042482520253243e-7,4.1042482520253243e-7,9.165514527939599e-6,9.165514527939599e-6,-5.4718793889130745e-5,0.0006556392372806335,0.0006556392372806335,-0.020378284443730417,-0.020378284443730417
18.55,1.5781702469893918e-9,9.297301170742056e-9,1.1625751096410936e-8,6.476753833246651e-8,1.4488405963296736e-7,-4.0160965807193754e-7,6.013334326651629e-7,3.902849808640792e-6,-1.4457737091794751e-5,9.263257171467772e-6,-2.936158778673176e-5,6.749212388375702e-10,4.774788981632636e-9,5.290027270599756e-9,3.954674236014395e-8,6.815116799485323e-8,-2.023578081919114e-7,4.0573872841906804e-7,1.778902359683689e-6,-5.614556222984847e-6,-1.1714919058832898e-5,6.046722197939444e-6,-0.00031271393173162284,0.00017064589808878206,0.0018402545596734375,-0.0015523886533344783,0.00022476957842649232,3.087860295420519e-8,3.89801292054634e-7,3.89801292054634e-7,8.804616319332391e-6,8.804616319332391e-6,-5.283366413975624e-5,0.0006410224968365165,0.0006410224968365165,-0.020139909536117443,-0.020139909536117443
18.6,1.4717761841399995e-9,8.717668460535522e-9,1.0916490623640869e-8,6.115332513738072e-8,1.3732613331961338e-7,-3.815044262430076e-7,5.728640095485363e-7,3.7491913203678794e-6,-1.3924470869676838e-5,8.932829241905523e-6,-2.8363133043429944e-5,6.268379953519283e-10,4.460160468836913e-9,4.946335424874754e-9,3.7206673350927684e-8,6.430278587902378e-8,-1.9133104578137525e-7,3.8510178770404807e-7,1.6995451702086318e-6,-5.372015978444149e-6,-1.1241461016218445e-5,5.804169240786616e-6,-0.00030403043063403695,0.00016621140553984765,0.0017991533097398882,-0.001519162416320549,0.0002194696956580882,2.9087687116621007e-8,3.702143369187333e-7,3.702143369187333e-7,8.457951267923122e-6,8.457951267923122e-6,-5.101347942891648e-5,0.0006267372338221595,0.0006267372338221595,-0.01990437425964944,-0.01990437425964944
18.650000000000002,1.3725644086174593e-9,8.174239054723367e-9,1.0250585809330166e-8,5.774139349170616e-8,1.3016390960768863e-7,-3.624091051011245e-7,5.457502991504984e-7,3.601644526091301e-6,-1.3411056459406485e-5,8.614384806470321e-6,-2.739903456570233e-5,5.82180334246937e-10,4.16626623722681e-9,4.624975684827192e-9,3.500513428110649e-8,6.067182939374428e-8,-1.8090514720872943e-7,3.655160148284898e-7,1.6237357646662648e-6,-5.13995725532048e-6,-1.0787147043211427e-5,5.571394197582056e-6,-0.0002955891319132861,0.00016189424718461332,0.00175897003793734,-0.0014866541568948463,0.00021429934735826326,2.740064189591853e-8,3.5161184434059097e-7,3.5161184434059097e-7,8.124956989941013e-6,8.124956989941013e-6,-4.9256002320156834e-5,0.0006127757678124988,0.0006127757678124988,-0.01967164385203858,-0.01967164385203858
18.7,1.2800493760375963e-9,7.664747256323747e-9,9.62538079265502e-9,5.452038563064182e-8,1.233765887169833e-7,-3.44272779138818e-7,5.199273296388596e-7,3.4599635871540017e-6,-1.291674728982937e-5,8.307481283792883e-6,-2.6468094698684368e-5,5.407042076215844e-10,3.891739716023793e-9,4.32449679190273e-9,3.293392012605507e-8,5.724600716848328e-8,-1.7104737055588096e-7,3.4692777895858563e-7,1.5513151373871096e-6,-4.917926878083386e-6,-1.0351202613610783e-5,5.348000613882515e-6,-0.000287383242266136,0.00015769125008683756,0.0017196842416412935,-0.0014548481660006274,0.0002092552331028106,2.581144294141368e-8,3.339443199198677e-7,3.339443199198677e-7,7.805093372394053e-6,7.805093372394053e-6,-4.7559072459460486e-5,0.0005991306011968385,0.0005991306011968385,-0.01944168399511306,-0.01944168399511306
18.75,1.1937784164681888e-9,7.187069463346264e-9,9.038382775732924e-9,5.147958373602254e-8,1.1694446893165475e-7,-3.270471100528968e-7,4.953332647928451e-7,3.3239126769787846e-6,-1.2440825182433629e-5,8.0116927674446e-6,-2.5569158140076563e-5,5.021829542178783e-10,3.6353044155146316e-9,4.0435418112748515e-9,3.098531211778539e-8,5.401372314709419e-8,-1.6172675805803878e-7,3.2928619068482296e-7,1.4821314297994756e-6,-4.705491275275296e-6,-9.932884558239609e-6,5.133608218644844e-6,-0.0002794061602708815,0.00015359932938474247,0.001681275876144247,-0.0014237290839597262,0.0002043341406316125,2.4314415306346716e-8,3.1716475843786835e-7,3.1716475843786835e-7,7.497841688761915e-6,7.497841688761915e-6,-4.592060391966374e-5,0.0005857944146795516,0.0005857944146795516,-0.01921446080876746,-0.01921446080876746
18.8,1.1133295049759339e-9,6.739215236746059e-9,8.48725198730992e-9,4.8608873741788466e-8,1.1084888835638532e-7,-3.106862057256283e-7,4.719092515059202e-7,3.1932655677002948e-6,-1.1982599258144273e-5,7.726609383847311e-6,-2.4701110418615152e-5,4.664060607486259e-10,3.395767988233014e-9,3.780842000361978e-9,2.915204890905252e-8,5.096403722431362e-8,-1.529140388826836e-7,3.125429615856208e-7,1.4160396080841025e-6,-4.502235630900808e-6,-9.53147979439957e-6,4.927852258374415e-6,-0.0002716514709189513,0.00014961548576911647,0.0016437253444283324,-0.0013932818925330012,0.00019953294336666952,2.2904213182942738e-8,3.0122851862312686e-7,3.0122851862312686e-7,7.202703749916099e-6,7.202703749916099e-6,-4.433858263635927e-5,0.0005727600628961213,0.0005727600628961213,-0.0189899408450035,-0.0189899408450035
18.85,1.0383091836340555e-9,6.319318931234813e-9,7.969792265816397e-9,4.5898711195061097e-8,1.0507216977795718e-7,-2.951464958982429e-7,4.495992747682616e-7,3.0678052341227476e-6,-1.154140488678629e-5,7.451836675500217e-6,-2.38628764281614e-5,4.3317801147162485e-10,3.172016681738501e-9,3.535211075990197e-9,2.7427299448743865e-8,4.8086628112672885e-8,-1.4458153720624887e-7,2.966522710031971e-7,1.3529011554251551e-6,-4.307763072578794e-6,-9.146304106857436e-6,4.73038285892457e-6,-0.00026411294030414325,0.00014573680303630172,0.0016070134871663672,-0.0013634919071663755,0.00019484859800407558,2.1575800812810308e-8,2.8609320422054183e-7,2.8609320422054183e-7,6.9192010888584496e-6,6.9192010888584496e-6,-4.2811063932135885e-5,0.0005600205701414212,0.0005600205701414212,-0.018768091082059804,-0.018768091082059804
18.900000000000002,9.68350624681485e-10,5.925631853384823e-9,7.48394222345806e-9,4.334008905555208e-8,9.959756846572919e-8,-2.803866141931501e-7,4.283500197585746e-7,2.9473234742650984e-6,-1.1116602677525844e-5,7.186995008499856e-6,-2.3053419015337223e-5,4.0231721972335155e-10,2.9630101571665164e-9,3.3055398542780397e-9,2.580463746690929e-8,4.5371758313316647e-8,-1.3670308529983314e-7,2.81570639660206e-7,1.2925837781935125e-6,-4.121693894863175e-6,-8.77670097827107e-6,4.540864413786221e-6,-0.0002567845104648795,0.00014196044571374917,0.001571121572946236,-0.0013343447694179724,0.0001902781421776025,2.032443450451033e-8,2.717185510466089e-7,2.717185510466089e-7,6.646874177925788e-6,6.646874177925788e-6,-4.133617012611115e-5,0.0005475691262072183,0.0005475691262072183,-0.018548878918628914,-0.018548878918628914
18.95,9.031118252276454e-10,5.556514913715976e-9,7.027766955388644e-9,4.092450732275442e-8,9.440922275348439e-8,-2.6636728615899324e-7,4.0811074069347954e-7,2.83162054578737e-6,-1.0707577508667143e-5,6.931719003371551e-6,-2.2271737618713722e-5,3.736550355731233e-10,2.767776649426738e-9,3.0907912390058397e-9,2.4278017473832176e-8,4.281024107140556e-8,-1.292539413509944e-7,2.6725680976486937e-7,1.2349611254286674e-6,-3.9436648162075175e-6,-8.422040467047334e-6,4.358974997756151e-6,-0.0002496602943750078,0.00013828365675589652,0.0015360312887135992,-0.0013058264395619623,0.0001858186921916327,1.914564569408081e-8,2.580663197293007e-7,2.580663197293007e-7,6.385281677162798e-6,6.385281677162798e-6,-3.9912088225818503e-5,0.0005353990823259661,0.0005353990823259661,-0.01833227216816036,-0.01833227216816036
19.0,8.42273924551917e-10,5.210431741565789e-9,6.5994502602426455e-9,3.864394438670183e-8,8.949210725361312e-8,-2.5305122302949374e-7,3.8883313610027225e-7,2.7205048176224668e-6,-1.0313737595247773e-5,6.685656988271521e-6,-2.1516866957635102e-5,3.4703482417470585e-10,2.5854084465184907e-9,2.8899955358087587e-9,2.2841752183225036e-8,4.0393409203555534e-8,-1.222107117635508e-7,2.5367163127053937e-7,1.1799125210145388e-6,-3.7733282681147166e-6,-8.081718130706057e-6,4.184405804919776e-6,-0.00024273457107881007,0.00013470375530820014,0.0015017247304280666,-0.0012779231893648448,0.0001814674408212577,1.8035224988027472e-8,2.451001938463295e-7,2.451001938463295e-7,6.133999712617323e-6,6.133999712617323e-6,-3.8537067698611874e-5,0.0005235039472180456,0.0005235039472180456,-0.01811823905324816,-0.01811823905324816
19.05,7.855396356571485e-10,4.885942233518896e-9,6.197287340398962e-9,3.649083000405342e-8,8.483198856263255e-8,-2.404030209029823e-7,3.704712301955614e-7,2.6137924361671174e-6,-9.934513592937988e-6,6.4484704736579575e-6,-2.0787875768833063e-5,3.2231110977868475e-10,2.4150576669179547e-9,2.7022460710063805e-9,2.1490491274978195e-8,3.811308569115592e-8,-1.1555127769137506e-7,2.4077795397287706e-7,1.127322707972135e-6,-3.610351715076365e-6,-7.755153992902461e-6,4.016860609929272e-6,-0.00023600178096600495,0.00013121813453721929,0.0014681843939280525,-0.0012506215950299968,0.00017722165517742924,1.698920713179868e-8,2.327856831899557e-7,2.327856831899557e-7,5.8926211833623814e-6,5.8926211833623814e-6,-3.720941831984798e-5,0.000511877383239686,0.000511877383239686,-0.017906748200101442,-0.017906748200101442
19.1,7.32631783305148e-10,4.581696508023074e-9,5.819677952308752e-9,3.4458019806887794e-8,8.04153833246417e-8,-2.2838906506463326e-7,3.529812600681397e-7,2.5113070054134913e-6,-9.569357736809472e-6,6.2198336475665294e-6,-2.0083865589056924e-5,2.9934878072774616e-10,2.2559323153802075e-9,2.526695095259863e-9,2.021920141791705e-8,3.5961555939435303e-8,-1.0925472557546566e-7,2.2854052514420003e-7,1.0770816043183967e-6,-3.454417003967024e-6,-7.441791552335569e-6,3.856055251601318e-6,-0.00022945652118266114,0.00012782425952472063,0.0014353931659996685,-0.00122390853030643,0.00017307867463512547,1.6003856850067793e-8,2.2109003190020016e-7,2.2109003190020016e-7,5.660755096097137e-6,5.660755096097137e-6,-3.592750809520148e-5,0.0005005132026288745,0.0005005132026288745,-0.017697768633096703,-0.017697768633096703
19.150000000000002,6.832919412918415e-10,4.296429240551961e-9,5.465119979061058e-9,3.2538771256893665e-8,7.622951852649821e-8,-2.1697743918775552e-7,3.3632156837949697e-7,2.4128792804298443e-6,-9.217743013596721e-6,5.999432890661776e-6,-1.9403969582011928e-5,2.780223510902797e-10,2.1072925987957033e-9,2.3625499535359654e-9,1.9023147477751442e-8,3.393154160782828e-8,-1.0330128146615133e-7,2.169258924200623e-7,1.0290840699656954e-6,-3.3052197416164503e-6,-7.1410968318422635e-6,3.7017171378999758e-6,-0.00022309354117405481,0.00012451966522383616,0.0014033343156450852,-0.001197771159757798,0.00016903590882255706,1.5075655508259385e-8,2.099821312213246e-7,2.099821312213246e-7,5.438025926225159e-6,5.438025926225159e-6,-3.468976125455891e-5,0.0004894053638466481,0.0004894053638466481,-0.0174912697694105,-0.0174912697694105
19.200000000000003,6.372791622133204e-10,4.028954355297703e-9,5.132203399085356e-9,3.0726720962642275e-8,7.226229390529981e-8,-2.0613783916408157e-7,3.2045250130967525e-7,2.318346873624064e-6,-8.879162366129404e-6,5.786966310269868e-6,-1.8747351407962806e-5,2.5821527489723083e-10,1.9684474849518106e-9,2.2090695040618265e-9,1.789787483984682e-8,3.201617592255692e-8,-9.767224892417114e-8,2.0590231166784125e-7,9.83229684160474e-7,-3.1624686993383374e-6,-6.852557466045648e-6,3.5535847714099166e-6,-0.00021690773835562644,0.00012130195447537009,0.0013719914855459079,-0.0011721969321877895,0.0001650908356695079,1.4201288547688283e-8,1.9943243664879526e-7,1.9943243664879526e-7,5.224073004352478e-6,5.224073004352478e-6,-3.34946563150254e-5,0.00047854796801122387,0.00047854796801122387,-0.017287221413731086,-0.017287221413731086
19.25,5.943687934338684e-10,3.778160050896694e-9,4.819604626508574e-9,2.901586328233668e-8,6.850224635518157e-8,-1.9584149132588496e-7,3.053363114897398e-7,2.227553973248435e-6,-8.553127928667115e-6,5.5821432926311406e-6,-1.811320413442199e-5,2.398193092346053e-10,1.8387514881812425e-9,2.065560770080578e-9,1.683919278062943e-8,3.0208980387397496e-8,-9.234995030561234e-8,1.9543965958105384e-7,9.39422532982422e-7,-3.025885243247091e-6,-6.575681825992835e-6,3.411407294443061e-6,-0.00021089415390830284,0.00011816879608241234,0.0013413486837172204,-0.0011471735742181542,0.0001612409995129667,1.3377633649442994e-8,1.8941288924567407e-7,1.8941288924567407e-7,5.0185499271904315e-6,5.0185499271904315e-6,-3.234072421066325e-5,0.0004679352554225029,0.0004679352554225029,-0.01708559375304773,-0.01708559375304773
19.3,5.543513733954909e-10,3.5430041391151183e-9,4.526081200201734e-9,2.740053013887264e-8,6.493851622652053e-8,-1.8606107483497378e-7,2.909370656750277e-7,2.140351073627316e-6,-8.23917029191868e-6,5.384684072642148e-6,-1.7500749186401493e-5,2.2273392271101263e-10,1.7176016669356525e-9,1.9313758092707656e-9,1.5843158825370363e-8,2.8503842813371607e-8,-8.731767124631468e-8,1.8550935075634758e-7,8.975710064474152e-7,-2.8952027892448528e-6,-6.309998179280749e-6,3.2749440529579734e-6,-0.00020504796869456448,0.00011511792294147515,0.001311390275348028,-0.0011226890840156844,0.000157484009258266,1.2601749584747399e-8,1.7989684091851352e-7,1.7989684091851352e-7,4.821123991888971e-6,4.821123991888971e-6,-3.122654648666333e-5,0.00045756160217454926,0.00045756160217454926,-0.01688635735151654,-0.01688635735151654
19.35,5.17031602807673e-10,3.322509676754099e-9,4.250466799974622e-9,2.587537197822974e-8,6.156081541639e-8,-1.7677064802519143e-7,2.7722055692557444e-7,2.0565947166117257e-6,-7.936837796577024e-6,5.194319320386991e-6,-1.6909235334764907e-5,2.0686574606760748e-10,1.6044348193095616e-9,1.8059087866770395e-9,1.490606403379298e-8,2.689499659259907e-8,-8.255960817139794e-8,1.7608425902265373e-7,8.575876047783049e-7,-2.770166281609515e-6,-6.055053884229665e-6,3.143964178506092e-6,-0.00019936449929174147,0.00011214713022842555,0.0012821009748239414,-0.0010987317251645878,0.00015381753659400636,1.1870865711985822e-8,1.708589834534127e-7,1.708589834534127e-7,4.631475652865115e-6,4.631475652865115e-6,-3.0150753555729383e-5,0.0004474215168537116,0.0004474215168537116,-0.016689483145401335,-0.016689483145401335
19.400000000000002,4.822273856280463e-10,3.1157608722828774e-9,3.991666569711687e-9,2.4435339806154785e-8,5.835939715454467e-8,-1.679455784960433e-7,2.6415422107174227e-7,1.9761472437862172e-6,-7.645695854247323e-6,5.010789743786575e-6,-1.633793772127135e-5,1.9212806192808835e-10,1.4987248634614559e-9,1.6885932379199156e-9,1.4024419158427221e-8,2.5377001145792082e-8,-7.806081866506931e-8,1.6713864280387932e-7,8.19388753427525e-7,-2.65053169416086e-6,-5.810414616722686e-6,3.0182461874520637e-6,-0.00019383919413912983,0.00010925427363754317,0.001253465837928029,-0.001075290020680756,0.00015023931425909716,1.118237208288605e-8,1.6227528112292905e-7,1.6227528112292905e-7,4.449298000228869e-6,4.449298000228869e-6,-2.9112023014532166e-5,0.00043750963732012304,0.00043750963732012304,-0.016494942438088564,-0.016494942438088564
19.450000000000003,4.497689350911983e-10,2.9218992498777144e-9,3.748652728494133e-9,2.3075668241816688e-8,5.53250273943634e-8,-1.5956247676548142e-7,2.5170705725411384e-7,1.8988765589738143e-6,-7.36532629469102e-6,4.833845706721903e-6,-1.578615691895616e-5,1.7844033090030858e-10,1.3999803907398217e-9,1.5788995103129755e-9,1.3194941623906581e-8,2.3944723476871934e-8,-7.380717454485003e-8,1.5864807430779103e-7,7.828946264544628e-7,-2.5360655530263063e-6,-5.575663628385523e-6,2.897577596747286e-6,-0.0001884676297956176,0.00010643726767208454,0.0012254702542158656,-0.0010523527471645382,0.00014674713436030402,1.0533810122529865e-8,1.5412290668407793e-7,1.5412290668407793e-7,4.274296258944774e-6,4.274296258944774e-6,-2.8109078018163722e-5,0.00042782072757037524,0.00042782072757037524,-0.016302706895174858,-0.016302706895174858
19.5,4.1949794036578374e-10,2.74012005463947e-9,3.520460451927171e-9,2.1791859530615193e-8,5.244895772304266e-8,-1.5159913329975743e-7,2.398495523371968e-7,1.8246559006043095e-6,-7.095326738351406e-6,4.663246862013979e-6,-1.5253218026544211e-5,1.6572775143970983e-10,1.3077423801260072e-9,1.476332370320397e-9,1.2414543278481218e-8,2.259332077196298e-8,-6.978531749285356e-8,1.505893723444331e-7,7.4802897787864e-7,-2.426544480070215e-6,-5.350401034834822e-6,2.7817545555661824e-6,-0.00018324550730460895,0.00010369408398478729,0.0011980999395608714,-0.0010299089290887022,0.00014333884673874137,9.922863849909966e-9,1.463801805967083e-7,1.463801805967083e-7,4.106187307901861e-6,4.106187307901861e-6,-2.7140685710593746e-5,0.00041834967467922616,0.00041834967467922616,-0.01611274853962614,-0.01611274853962614
