# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=82, N=126, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rp5,Rp6,Rp7,Rp8,Rp9,Rp10,Rp11,Rp12,Rp13,Rp14,Rp15,Rp16,Rp17,Rp18,Rp19,Rn1,Rn2,Rn3,Rn4,Rn5,Rn6,Rn7,Rn8,Rn9,Rn10,Rn11,Rn12,Rn13,Rn14,Rn15,Rn16,Rn17,Rn18,Rn19,Rn20,Rn21,Rn22,Rn23,Rn24,Rn25,Rn26,Rn27,Rl1,Rl2,Rl3,Rl4,Rl5,Rl6,Rl7,Rl8,Rl9,Rl10,Rl11,Rl12,Rl13,Rl14,Rl15,Rl16,Rl17
17.1,5.422585051778191e-8,1.328357983066574e-7,1.2737388891871851e-7,3.6101036890153813e-7,3.725329181369119e-7,-1.02113239128939e-6,1.0746991112545015e-6,1.3440568121638738e-6,-5.238620914770784e-6,3.530495892143952e-6,-6.256732133484544e-6,6.231718614572482e-6,-3.0661996772255464e-5,1.3200896232929195e-5,-4.70952745738515e-5,8.432536342708827e-5,4.0694319164933876e-5,6.055318364784239e-5,-0.00024069662346187042,5.2888764535841164e-8,1.4160843934555946e-7,1.3597073249083095e-7,4.099608470876148e-7,4.201020521732912e-7,-1.0590760705500856e-6,1.2921093340080954e-6,1.591542663203753e-6,-5.883040489605099e-6,-7.074387764367589e-6,4.480132038112733e-6,7.799746520490265e-6,-3.599520773512351e-5,1.7577195955647607e-5,-5.7806522246818174e-5,9.261142660535023e-5,5.485385409671714e-5,-0.0002758108372155581,8.326160268909336e-5,-0.000705754745695703,0.00135937570191216,0.0020956438066602598,-0.003639054358954784,0.0007460534388979398,-0.0005666682353780364,0.06341186754686667,-0.19548672019569605,5.212828274811843e-7,2.0150676381494133e-6,2.0150676381494133e-6,8.792249103076785e-6,8.792249103076785e-6,-2.279147774181917e-5,4.776279047534763e-5,4.776279047534763e-5,-0.0002524678998555905,-0.0002524678998555905,0.0003694505560156161,0.0003694505560156161,-0.005012563785478105,-0.005012563785478105,0.014159126443052509,0.006661380191087018,0.006661380191087018
17.150000000000002,5.0431948263896246e-8,1.2390491998255035e-7,1.1886300596807042e-7,3.3808477340414485e-7,3.492725236686434e-7,-9.605482059546447e-7,1.0114557244931016e-6,1.2679344207821374e-6,-4.963358238344522e-6,3.342788709483581e-6,-5.935079581779638e-6,5.925977706660688e-6,-2.930654316004971e-5,1.259149538980885e-5,-4.512994486672732e-5,8.097000782346919e-5,3.9114333213647164e-5,5.830802678968746e-5,-0.0002327347741718644,4.913515232799321e-8,1.3195866016974475e-7,1.2676659895184857e-7,3.835586550555144e-7,3.9350643611281984e-7,-9.945949966425277e-7,1.2148637794946505e-6,1.499911508304687e-6,-5.563803099849946e-6,-6.698985085093617e-6,4.237281975949259e-6,7.4085521507979855e-6,-3.4324258604696365e-5,1.6743504197526204e-5,-5.5275768775760765e-5,8.865169044232716e-5,5.264526580704859e-5,-0.0002657226282224401,8.002466031548939e-5,-0.0006834920249676897,0.0013183189026691397,0.0020369666466966423,-0.0035578681588880317,0.0007272056032240548,-0.0005514889722575306,0.0628602840693069,-0.19508449263372765,4.898167382753309e-7,1.9023873778487033e-6,1.9023873778487033e-6,8.351687624655864e-6,8.351687624655864e-6,-2.1720088915984597e-5,4.572999450247719e-5,4.572999450247719e-5,-0.00024320031538619703,-0.00024320031538619703,0.00035750458568942927,0.00035750458568942927,-0.004901280268847002,-0.004901280268847002,0.013900092887965766,0.00656260796730807,0.00656260796730807
17.2,4.690424276013353e-8,1.1557650575404683e-7,1.109227539910832e-7,3.1662135085740684e-7,3.274711064273187e-7,-9.03575695764505e-7,9.519566976847288e-7,1.1961528691368925e-6,-4.702664139238397e-6,3.165155390855313e-6,-5.630091242394959e-6,5.635418129614461e-6,-2.8011806707078955e-5,1.2010694907525986e-5,-4.324793299930036e-5,7.77503556849066e-5,3.759742785024852e-5,5.614923787888732e-5,-0.00022504570835971016,4.564794083099498e-8,1.2296653787913108e-7,1.1818559055124727e-7,3.588575633185388e-7,3.685953089778087e-7,-9.340398058168087e-7,1.142241314096039e-6,1.4135625227140781e-6,-5.261893154221798e-6,-6.343508512155116e-6,4.00762898665904e-6,7.037040720491599e-6,-3.273097134401043e-5,1.5949579611748424e-5,-5.285597141492386e-5,8.486125854763924e-5,5.052643399666789e-5,-0.00025600524960934785,7.691539493285537e-5,-0.0006619370163458684,0.0012785039470776926,0.0019799354357021267,-0.0034785585388169196,0.0007088592095369014,-0.0005367406350603877,0.06231427681686135,-0.19468309404177245,4.6025003016085067e-7,1.7960095077745495e-6,1.7960095077745495e-6,7.933222970094906e-6,7.933222970094906e-6,-2.0699064264716608e-5,4.378398791513236e-5,4.378398791513236e-5,-0.0002342732041317232,-0.0002342732041317232,0.0003459495269584788,0.0003459495269584788,-0.004792494229763305,-0.004792494229763305,0.013645798211624094,0.006465573317451443,0.006465573317451443
17.25,4.36239998333533e-8,1.0780976858087299e-7,1.0351473390123445e-7,2.9652641311861043e-7,3.0703670666319815e-7,-8.49998452341389e-7,8.959788960121753e-7,1.1284628003933278e-6,-4.455761556022244e-6,2.9970498193510103e-6,-5.340896579629518e-6,5.359276293984237e-6,-2.6775028786588422e-5,1.1457128650490342e-5,-4.1445646807121894e-5,7.466082251078398e-5,3.6141009919848246e-5,5.4073366739388616e-5,-0.0002176197351144478,4.240822310041144e-8,1.1458724529934802e-7,1.1018551540332268e-7,3.3574791506333464e-7,3.4526192411397675e-7,-8.771714735567795e-7,1.073964900642741e-6,1.3321907775852257e-6,-4.976369890021947e-6,-6.006900055457176e-6,3.7904538552912107e-6,6.684218254535605e-6,-3.121173129566513e-5,1.5193512940954929e-5,-5.0542257203518254e-5,8.12328920722512e-5,4.849367138191319e-5,-0.00024664498861060643,7.392868633786682e-5,-0.0006410670089535099,0.0012398932036471657,0.001924503894804887,-0.003401080233813789,0.0006910001377779063,-0.0005224102161562857,0.0617737789046014,-0.1942825227167315,4.324680511919745e-7,1.6955814329651761e-6,1.6955814329651761e-6,7.535745619255006e-6,7.535745619255006e-6,-1.972603625369945e-5,4.192105151817697e-5,4.192105151817697e-5,-0.00022567404527791505,-0.00022567404527791505,0.0003347724035010973,0.0003347724035010973,-0.004686148816586364,-0.004686148816586364,0.013396155719023058,0.006370240977594661,0.006370240977594661
17.3,4.057380802572712e-8,1.0056669328444047e-7,9.660314066018227e-8,2.777123048636506e-7,2.878831912345171e-7,-7.996131053252724e-7,8.433125750659268e-7,1.0646292952466594e-6,-4.221915220842751e-6,2.8379558059243567e-6,-5.066670941400548e-6,5.096827551538304e-6,-2.5593578023680685e-5,1.0929496974880307e-5,-3.971965180708803e-5,7.169605790216483e-5,3.474259616332762e-5,5.207710641933376e-5,-0.00021044752085911644,3.939843405209979e-8,1.0677901123632887e-7,1.027270388925506e-7,3.1412712616068424e-7,3.2340630344794685e-7,-8.237655281779817e-7,1.0097741270404044e-6,1.255508975476615e-6,-4.706343638512801e-6,-5.688157919665003e-6,3.5850766907790506e-6,6.349141184561047e-6,-2.9763092321297853e-5,1.4473487278354743e-5,-4.8329967624026055e-5,7.775966167451596e-5,4.6543444065238186e-5,-0.0002376286431943751,7.105962357798608e-5,-0.000620860029206834,0.0012024501839265243,0.0018706270503192808,-0.003325389126963957,0.0006736146903960487,-0.0005084851262232004,0.061238724415139376,-0.19388277695884276,4.0636307013380406e-7,1.6007702907290646e-6,1.6007702907290646e-6,7.1582018348778235e-6,7.1582018348778235e-6,-1.8798748642357405e-5,4.013762619520057e-5,4.013762619520057e-5,-0.00021739077902488532,-0.00021739077902488532,0.0003239606771830955,0.0003239606771830955,-0.004582188496332883,-0.004582188496332883,0.013151080301178595,0.0062765764986984105,0.0062765764986984105
17.35,3.773748488377796e-8,9.381184740384533e-8,9.015458730609546e-8,2.600970130519976e-7,2.699298823573834e-7,-7.522285322582007e-7,7.937605712193467e-7,1.0044310288869676e-6,-4.000429391403792e-6,2.6873854301318434e-6,-4.80663311759217e-6,4.847384179752002e-6,-2.4464944329353986e-5,1.0426563427239952e-5,-3.8066664142142544e-5,6.885093555374371e-5,3.339980841078621e-5,5.015728700954806e-5,-0.00020352007566408874,3.6602255227945875e-8,9.950291210627737e-8,9.577349014239393e-8,2.938992287005065e-7,3.029348080177367e-7,-7.736111647893172e-7,9.494242069739104e-7,1.1832464289946977e-6,-4.450973048877007e-6,-5.386333518199934e-6,3.3908547678206376e-6,6.030913780192283e-6,-2.838176892957923e-5,1.3787773562360234e-5,-4.621464914245012e-5,7.443493428675025e-5,4.467236506134624e-5,-0.00022894350287418251,6.830349621475466e-5,-0.0006012948165361258,0.0011661395076788125,0.0018182611967881852,-0.0032514422185295428,0.0006566895788787492,-0.0004949531799059824,0.06070904838200699,-0.19348385507168628,3.818338587090056e-7,1.5112618459861084e-6,1.5112618459861084e-6,6.799590853778647e-6,6.799590853778647e-6,-1.791505125212942e-5,3.843030598259926e-5,3.843030598259926e-5,-0.0002094117895868022,-0.0002094117895868022,0.00031350223295587676,0.00031350223295587676,-0.004480559023323809,-0.004480559023323809,0.012910488406113155,0.006184546225534512,0.006184546225534512
17.400000000000002,3.509998991098215e-8,8.751220501495082e-8,8.413794097258707e-8,2.4360380181727854e-7,2.53101210153004e-7,-7.076651166519032e-7,7.471375413533319e-7,9.476594776411723e-7,-3.7906457072133567e-6,2.5448774740209744e-6,-4.560043029675741e-6,4.6102934722786135e-6,-2.338673321912685e-5,9.947151610489291e-6,-3.648354384814227e-5,6.612054368263805e-5,3.211036899216285e-5,4.8310869739489925e-5,-0.0001968287401052942,3.400452632054856e-8,9.272267777599692e-8,8.929068159517291e-8,2.749744440078605e-7,2.837597357740814e-7,-7.265104132004882e-7,8.926850407882847e-7,1.1151480987276685e-6,-4.209462463072202e-6,-5.100528645978923e-6,3.2071804877071307e-6,5.728685712008273e-6,-2.706462877279433e-5,1.3134726293188983e-5,-4.419204416707369e-5,7.125236044762275e-5,4.287718810117532e-5,-0.00022057733024902868,6.565578596075596e-5,-0.0005823507999204567,0.0011309268691209126,0.0017673638610774518,-0.0031791975959958607,0.0006402119107407292,-0.0004818025819988819,0.06018468677336629,-0.1930857553621882,3.5878529906124275e-7,1.4267594484749793e-6,1.4267594484749793e-6,6.458962219720961e-6,6.458962219720961e-6,-1.7072894980677695e-5,3.679583144517638e-5,3.679583144517638e-5,-0.00020172588881967643,-0.00020172588881967643,0.0003033853642877575,0.0003033853642877575,-0.004381207408601293,-0.004381207408601293,0.012674298010372568,0.006094117276217225,0.006094117276217225
17.45,3.264734370824474e-8,8.163698261996289e-8,7.852417007731425e-8,2.2816087111800679e-7,2.3732638745693967e-7,-6.657540512803443e-7,7.032692488961739e-7,8.941181723360231e-7,-3.5919411632178617e-6,2.4099959438662496e-6,-4.326199544465995e-6,4.384935929734326e-6,-2.2356660402421744e-5,9.490142208667545e-6,-3.4967288427854516e-5,6.350017587452982e-5,3.087209635488541e-5,4.65349413377108e-5,-0.00019036517264477528,3.159116297715748e-8,8.640451064425397e-8,8.324674081456786e-8,2.5726878323435226e-7,2.6579894491941196e-7,-6.822773564907614e-7,8.393403329149532e-7,1.050973687019918e-6,-3.98105943337489e-6,-4.829892802453514e-6,3.033479451510295e-6,5.441649739348499e-6,-2.5808685494703316e-5,1.2512779460372813e-5,-4.225808240714959e-5,6.820586217616331e-5,4.1154801701577126e-5,-0.000212518343244034,6.31121586738321e-5,-0.0005640080752081537,0.0010967790041958463,0.0017178937674922976,-0.0031086144049733444,0.0006241691769542446,-0.00046902191413165164,0.05966557647604598,-0.19268847614062415,3.37128014913196e-7,1.346983048360269e-6,1.346983048360269e-6,6.135413250810874e-6,6.135413250810874e-6,-1.6270327050469346e-5,3.523108334003842e-5,3.523108334003842e-5,-0.00019432230045398358,-0.00019432230045398358,0.00029359875910912837,0.00029359875910912837,-0.004284081890096006,-0.004284081890096006,0.01244242859106381,0.006005257522318921,0.006005257522318921
17.5,3.0366552860659616e-8,7.615748627667629e-8,7.328620191580133e-8,2.1370103759279978e-7,2.2253910545482542e-7,-6.263366839219706e-7,6.619918933326655e-7,8.436219956037499e-7,-3.4037261943296467e-6,2.2823286747593263e-6,-4.104438405269613e-6,4.1707235454381175e-6,-2.1372546629564897e-5,9.054470162189687e-6,-3.3515026717773156e-5,6.0985322328556254e-5,2.9682900878894464e-5,4.482670864449991e-5,-0.00018412133751198847,2.9349080437214094e-8,8.051691706098187e-8,7.76119536825402e-8,2.407036737426323e-7,2.489755011615745e-7,-6.407373971545849e-7,7.891867624315112e-7,9.904967843381873e-7,-3.7650523748536106e-6,-4.573620656953699e-6,2.8692086394079206e-6,5.169039516526579e-6,-2.4611091913190202e-5,1.1920442670672456e-5,-4.0408872613767204e-5,6.52896213642352e-5,3.950222348907769e-5,-0.00020475519802471044,6.0668456692881235e-5,-0.0005462473831961442,0.0010636636588458742,0.001669810803886347,-0.0030396528209288834,0.0006085492398047192,-0.0004566001219396975,0.05915165527989508,-0.19229201572062213,3.1677802498890195e-7,1.2716682669673213e-6,1.2716682669673213e-6,5.8280866346126095e-6,5.8280866346126095e-6,-1.5505486480713838e-5,3.373307655614687e-5,3.373307655614687e-5,-0.00018719064490972545,-0.00018719064490972545,0.0002841314862528159,0.0002841314862528159,-0.004189131903525615,-0.004189131903525615,0.012214801098404263,0.0059179355695518675,0.0059179355695518675
17.55,2.8245540160610714e-8,7.104696919404132e-8,6.83987899486271e-8,2.0016143616695213e-7,2.0867724880220853e-7,-5.892639029479525e-7,6.231514805130146e-7,7.959965205189779e-7,-3.22544286471677e-6,2.1614860133476557e-6,-3.894130274053558e-6,3.9670981810389844e-6,-2.0432312783910335e-5,8.639121985832283e-6,-3.212401303412262e-5,5.857166148319731e-5,2.8540780879852026e-5,4.3183493464986615e-5,-0.00017808949306519196,2.726612258947493e-8,7.503055024275738e-8,7.235861821859306e-8,2.2520560961697813e-7,2.3321734736261028e-7,-6.017265679273725e-7,7.420332035495532e-7,9.335040651700196e-7,-3.5607683454337932e-6,-4.330949648767638e-6,2.7138546902721544e-6,4.910127511348935e-6,-2.346913352198556e-5,1.135629746642596e-5,-3.864069468593637e-5,6.24980686653031e-5,3.7916594766625145e-5,-0.0001972769725589788,5.832069150026991e-5,-0.0005290500884422433,0.0010315495582556252,0.0016230759887348666,-0.0029722740217212602,0.0005933403211564361,-0.00044452650269955163,0.058642861862447264,-0.19189637241916405,2.976564173564746e-7,1.2005655195560904e-6,1.2005655195560904e-6,5.536168144530741e-6,5.536168144530741e-6,-1.4776599772156474e-5,3.2298954317445835e-5,3.2298954317445835e-5,-0.00018032092467236259,-0.00018032092467236259,0.0002749729823717043,0.0002749729823717043,-0.004096308054005778,-0.004096308054005778,0.011991337928773054,0.0058321207389984385,0.0058321207389984385
17.6,2.6273079786637025e-8,6.628049907417414e-8,6.38383901190643e-8,1.874832410529443e-7,1.956826289732697e-7,-5.543955603135592e-7,5.866032312575611e-7,7.510773881123325e-7,-3.056563156066849e-6,2.0470995742869873e-6,-3.6946788786104433e-6,3.7735300272381676e-6,-1.953397520721365e-5,8.24313322207664e-6,-3.079162158506791e-5,5.625505200621589e-5,2.74438187917886e-5,4.1602727651539736e-5,-0.00017226218061314766,2.53309960640794e-8,6.991806390039836e-8,6.746090830162102e-8,2.1070582474079236e-7,2.1845699415958414e-7,-5.650908845711451e-7,6.976999930189404e-7,8.797945305735619e-7,-3.3675709466159632e-6,-4.101157714791053e-6,2.5669322759728332e-6,4.664223030152872e-6,-2.238022229648858e-5,1.0818993824861531e-5,-3.694999212568366e-5,5.982587285827695e-5,3.6395175312725836e-5,-0.00019007315080206863,5.606503669656996e-5,-0.0005123981587853599,0.0010004063770354514,0.0015776514391445831,-0.0029064401609162436,0.0005785309911135239,-0.00043279069341171423,0.05813913577388872,-0.1915015445565875,2.796890434284004e-7,1.1334391872185118e-6,1.1334391872185118e-6,5.258884471331824e-6,5.258884471331824e-6,-1.4081976794722186e-5,3.092598263801901e-5,3.092598263801901e-5,-0.00017370351020885546,-0.00017370351020885546,0.0002661130393163448,0.0002661130393163448,-0.0040055620883554235,-0.0040055620883554235,0.011771962898255302,0.005747783048872689,0.005747783048872689
17.650000000000002,2.4438737084738652e-8,6.183483453069299e-8,5.958304558382351e-8,1.7561140487683615e-7,1.8350073466461454e-7,-5.215999296606484e-7,5.522110259084071e-7,7.087097214534346e-7,-2.8965873493600492e-6,1.938821066228346e-6,-3.505519259028862e-6,3.589516145074105e-6,-1.867564124696742e-5,7.865586022826857e-6,-2.9515341136765637e-5,5.4031525132478116e-5,2.639017752086289e-5,4.0081948404842214e-5,-0.00016663221367821173,2.353320900222314e-8,6.515397584803144e-8,6.289474662338029e-8,1.971399869827009e-7,2.046312302249546e-7,-5.306857380653305e-7,6.560182416189808e-7,8.291787946658062e-7,-3.1848583382864797e-6,-3.883561137961501e-6,2.427982565156563e-6,4.43067034387854e-6,-2.1341890789419476e-5,1.0307246829382188e-5,-3.533336482667801e-5,5.726793066611936e-5,3.493533840284167e-5,-0.00018313360748040272,5.389782127397355e-5,-0.0004962741455494742,0.0009702047103161151,0.0015335003397732477,-0.0028421143418576756,0.0005641101570620457,-0.00042138265931364246,0.057640417422322426,-0.19110753045658632,2.6280623043281985e-7,1.070066835147294e-6,1.070066835147294e-6,4.995501163988434e-6,4.995501163988434e-6,-1.3420006868473867e-5,2.961154501824019e-5,2.961154501824019e-5,-0.00016732912640381853,-0.00016732912640381853,0.0002575417919559312,0.0002575417919559312,-0.003916846868078705,-0.003916846868078705,0.0115566012166703,0.005664893196796813,0.005664893196796813
17.7,2.2732812624094268e-8,5.768830995956079e-8,5.561227928196802e-8,1.6449441474593852e-7,1.720804981564194e-7,-4.907531973806908e-7,5.198468826244421e-7,6.687475741343534e-7,-2.7450424949913248e-6,1.8363211834003664e-6,-3.3261161080886697e-6,3.4145790834835588e-6,-1.785550501496723e-5,7.505606852888956e-6,-2.8292769921479184e-5,5.189727733421557e-5,2.537809696230727e-5,3.861879378353089e-5,-0.00016119266768269732,2.1863014171458732e-8,6.071454091282649e-8,5.863768624808443e-8,1.8444791212725996e-7,1.916808509187238e-7,-4.983753238035713e-7,6.168291870780413e-7,7.814784124945385e-7,-3.012061361416991e-6,-3.6775125100538313e-6,2.296571771553701e-6,4.208846909973939e-6,-2.0351786502704444e-5,9.819833504282294e-6,-3.3787562181592626e-5,5.4819357009772424e-5,3.353456604337288e-5,-0.00017644859345150116,5.1815523175353e-5,-0.00048066116440808476,0.0009409160457268141,0.0014905869126329008,-0.002779260592471648,0.0005500670530795383,-0.0004102926828063695,0.05714664805932261,-0.19071432844621086,2.469425112408392e-7,1.0102384746783102e-6,1.0102384746783102e-6,4.745320674323181e-6,4.745320674323181e-6,-1.2789155028797956e-5,2.8353137371368683e-5,2.8353137371368683e-5,-0.0001611888394965366,-0.0001611888394965366,0.0002492497064266347,0.0002492497064266347,-0.003830116343006368,-0.003830116343006368,0.01134517946207475,0.005583422542576567,0.005583422542576567
17.75,2.1146290222635267e-8,5.382072828170024e-8,5.1906993806552155e-8,1.5408406415107125e-7,1.61374076604349e-7,-4.6173898462041333e-7,4.893904673525708e-7,6.310534111145433e-7,-2.601480966369866e-6,1.7392885590741932e-6,-3.1559622004961737e-6,3.2482655690844338e-6,-1.7071843346905893e-5,7.162364308945943e-6,-2.7121610776538988e-5,4.984866330899272e-5,2.4405890673012575e-5,3.721099841277716e-5,-0.00015593687004116576,2.031135611820689e-8,5.657763251104092e-8,5.466880019502187e-8,1.7257329627449758e-7,1.79550404163956e-7,-4.6803210554345984e-7,5.799835859237979e-7,7.36525246888213e-7,-2.8486417627862975e-6,-3.4823988027549647e-6,2.172289782140505e-6,3.9981616852017064e-6,-1.9407666522635714e-5,9.355589804785262e-6,-3.230947649406877e-5,5.247547567879147e-5,3.219044440898058e-5,-0.00017000872161783304,4.981476312651793e-5,-0.00046554287688663725,0.0009125127362294184,0.001448876387751545,-0.002717843840781639,0.0005363912296988706,-0.000399511352778915,0.05665776976577259,-0.19032193685586798,2.3203637050221205e-7,9.53755866654377e-7,9.53755866654377e-7,4.507680500209919e-6,4.507680500209919e-6,-1.218795846715708e-5,2.7148363170506466e-5,2.7148363170506466e-5,-0.00015527404450030644,-0.00015527404450030644,0.00024122756879188935,0.00024122756879188935,-0.0037453255255797996,-0.0037453255255797996,0.011137625555732363,0.005503343091460209,0.005503343091460209
17.8,1.9670788659709884e-8,5.021326101673961e-8,4.844937808029329e-8,1.44335239669468e-7,1.5133664730214784e-7,-4.344478983365483e-7,4.607286335357252e-7,5.954976200103786e-7,-2.4654790923952513e-6,1.6474287774111974e-6,-2.994576906152572e-6,3.090145264345149e-6,-1.6323011953295937e-5,6.835067048093365e-6,-2.5999666503461264e-5,4.7882189271310417e-5,2.3471942692566097e-5,3.585638938264596e-5,-0.00015085839064204237,1.8869822070949874e-8,5.2722632299294404e-8,5.0968578500609306e-8,1.6146346551501767e-7,1.6818795245155044e-7,-4.3953631199329075e-7,5.453411419172649e-7,6.94160872018193e-7,-2.694090516177471e-6,-3.2976395412597864e-6,2.0547488607433987e-6,3.7980535246720483e-6,-1.8507392405958944e-5,8.913407754699262e-6,-3.0896136681776374e-5,5.0231810400868754e-5,3.090065947441363e-5,-0.00016380495337340174,4.7892298729779955e-5,-0.0004509034724812301,0.0008849679737826238,0.0014083349746686514,-0.0026578298911131434,0.0005230725440137907,-0.0003890295543152838,0.0561737254379796,-0.18993035401932024,2.1803000610497483e-7,9.004318637956523e-7,9.004318637956523e-7,4.281951422354796e-6,4.281951422354796e-6,-1.1615023139156684e-5,2.599492880627928e-5,2.599492880627928e-5,-0.00014957645308625466,-0.00014957645308625466,0.00023346647409979574,0.00023346647409979574,-0.0036624304657614623,-0.0036624304657614623,0.010933868737541349,0.0054246274778661455,0.0054246274778661455
17.85,1.829851681329231e-8,4.6848355184558726e-8,4.522282037081115e-8,1.35205721502331e-7,1.4192621601695939e-7,-4.0877710962285893e-7,4.3375498973806493e-7,5.6195805102711e-7,-2.3366358644660785e-6,1.5604634403944663e-6,-2.8415047829121046e-6,2.9398095905126308e-6,-1.5607441752497265e-5,6.522961820312038e-6,-2.4924835437043656e-5,4.599450653441411e-5,2.2574704505900054e-5,3.455288232750921e-5,-0.00014595103270265784,1.7530596327914522e-8,4.913032735031748e-8,4.7518832253133516e-8,1.5106914176456312e-7,1.5754484994972244e-7,-4.127754640487558e-7,5.127699688655527e-7,6.542360115398303e-7,-2.5479262348048828e-6,-3.1226850749363615e-6,1.9435824229174962e-6,3.607989662668316e-6,-1.7648925305120913e-5,8.49223272437448e-6,-2.954470225766759e-5,4.808407629319212e-5,2.966299283239708e-5,-0.00015782858556267487,4.6045018807467774e-5,-0.0004367276513726509,0.0008582557638105494,0.0013689298347406514,-0.0025991854009671006,0.0005101011501140116,-0.000378838458769473,0.05569445877406076,-0.18953957827368453,2.0486910503404081e-7,8.500897898916202e-7,8.500897898916202e-7,4.067535829931721e-6,4.067535829931721e-6,-1.1069020532060485e-5,2.4890639146028557e-5,2.4890639146028557e-5,-0.00014408808191444572,-0.00014408808191444572,0.00022595781582335667,0.00022595781582335667,-0.003581388226555839,-0.003581388226555839,0.010733839541911334,0.005347248949564856,0.005347248949564856
17.900000000000002,1.7022231977962e-8,4.3709646566026854e-8,4.221182721282838e-8,1.266559969444807e-7,1.3310343755752354e-7,-3.846299576420495e-7,4.0836949348010824e-7,5.303195838388159e-7,-2.2145717139186578e-6,1.4781292867340064e-6,-2.69631424453481e-6,2.796870611866828e-6,-1.4923635377080157e-5,6.225331599549772e-6,-2.3895107214738014e-5,4.418240536948254e-5,2.171269214103363e-5,3.3298477678206714e-5,-0.00014120882398249195,1.6286417881944328e-8,4.5782814339990304e-8,4.4302604127775604e-8,1.413442237140997e-7,1.4757553375878717e-7,-3.876439308134806e-7,4.821460857415022e-7,6.166100093031712e-7,-2.4096936700111216e-6,-2.957014939898753e-6,1.8384438781630024e-6,3.427464271061396e-6,-1.683032132146432e-5,8.09106084201256e-6,-2.8252457577093488e-5,4.6028171679312904e-5,2.8475317689513003e-5,-0.0001520712379322607,4.42699379845431e-5,-0.00042300060771552757,0.0008323509004510858,0.0013306290542332443,-0.0025418778585419998,0.000497467489838139,-0.00036892951419449736,0.05521991426059385,-0.18914960795943114,1.9250263275958908e-7,8.025628537520914e-7,8.025628537520914e-7,3.863866130586011e-6,3.863866130586011e-6,-1.0548684584259428e-5,2.3833393285707265e-5,2.3833393285707265e-5,-0.00013880124139573112,-0.00013880124139573112,0.00021869327566979212,0.00021869327566979212,-0.0035021568601254415,-0.0035021568601254415,0.0105374697740816,0.005271181352301208,0.005271181352301208
17.95,1.583520113730024e-8,4.078187888663887e-8,3.940194783439054e-8,1.1864908594279575e-7,1.2483144778971698e-7,-3.6191557759781277e-7,3.8447806968187057e-7,5.004737198231792e-7,-2.098927356021569e-6,1.4001773598136136e-6,-2.5585962997735035e-6,2.660959978054689e-6,-1.4270163845183949e-5,5.9414938083633545e-6,-2.2908558737058463e-5,4.2442809129952565e-5,2.0884483395701934e-5,3.2091257079043595e-5,-0.00013662600834004083,1.5130541052811417e-8,4.266341026749535e-8,4.130408498152495e-8,1.3224558191898373e-7,1.3823732841283416e-7,-3.640425126509199e-7,4.533529421634888e-7,5.811503307411171e-7,-2.2789622915436073e-6,-2.800136308600391e-6,1.7390055357616277e-6,3.2559970913265392e-6,-1.6049727075683526e-5,7.708936531727123e-6,-2.7016806339002987e-5,4.406017025589491e-5,2.733559503236175e-5,-0.00014652484105649434,4.25641914999522e-5,-0.0004097080134830766,0.0008072289425600649,0.001293401618178017,-0.002485875560885268,0.00048516228383319574,-0.0003592944361120014,0.05475003715952698,-0.18876044142038145,1.8088263533855647e-7,7.576935959702433e-7,7.576935959702433e-7,3.6704032405469867e-6,3.6704032405469867e-6,-1.0052808749550993e-5,2.2821180486060996e-5,2.2821180486060996e-5,-0.0001337085248684051,-0.0001337085248684051,0.0002116648137456879,0.0002116648137456879,-0.003424695384486862,-0.003424695384486862,0.010344692486872477,0.005196399114843722,0.005196399114843722
18.0,1.4731164980522961e-8,3.8050828516832134e-8,3.677970371178374e-8,1.111503779554732e-7,1.1707570636467401e-7,-3.405485512785514e-7,3.6199225221087017e-7,4.7231819815304976e-7,-1.9893626968672433e-6,1.3263722219150343e-6,-2.427963358756364e-6,2.531727921431456e-6,-1.3645663388940805e-5,5.6707986313363456e-6,-2.196335031021862e-5,4.0772768629288305e-5,2.008871518695986e-5,3.092937996208993e-5,-0.00013219703761934657,1.4056698913524927e-8,3.975656926302789e-8,3.8508536097434e-8,1.237328671139033e-7,1.2949026278699327e-7,-3.4187804962182976e-7,4.2628097240624765e-7,5.477320931530849e-7,-2.155324944975857e-6,-2.6515825218209432e-6,1.6449575707215168e-6,3.093132136382564e-6,-1.530537548535783e-5,7.344950172085045e-6,-2.583526632996686e-5,4.217631359438515e-5,2.624186995663326e-5,-0.0001411816247188266,4.092503023680982e-5,-0.0003968360028486164,0.0007828661904480659,0.0012572173849715327,-0.002431147592655121,0.00047317652290991216,-0.00034992519860957644,0.05428477349534193,-0.18837207700370573,1.6996405346183225e-7,7.153333666598284e-7,7.153333666598284e-7,3.4866351508057914e-6,3.4866351508057914e-6,-9.58024319942167e-6,2.185207628504617e-5,2.185207628504617e-5,-0.00012880279817432323,-0.00012880279817432323,0.0002048646590652261,0.0002048646590652261,-0.003348963760772205,-0.003348963760772205,0.010155441957862043,0.0051228772344478046,0.0051228772344478046
