# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=8, N=8, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rn1,Rn2,Rn3,Rn4,Rn5,Rl1,Rl2,Rl3
5.95,0.013953056781751606,0.04067254104386045,0.06833342202056544,0.10510217071867281,0.012449952176669122,0.03596498812111063,0.05951509327001527,0.09039376318838838,-0.23973335543545501,0.03038676629992562,0.14858283115983476,0.14858283115983476
6.0,0.013107833821908466,0.038690315952687515,0.06564149019398552,0.1016620351740074,0.011668304355658354,0.03411443451276067,0.05697968589043523,0.08708496344690786,-0.23484694647441579,0.02895094458186089,0.14490677044659345,0.14490677044659345
6.050000000000001,0.012314185863437067,0.03680589717299353,0.06305808202372662,0.09834430689549589,0.010936048132536586,0.03235958177647678,0.05455317465645147,0.08390279795893785,-0.2300585303867338,0.027582843911195178,0.14132580619243834,0.14132580619243834
6.1000000000000005,0.011568976394689772,0.035014396392807554,0.06057870678716851,0.09514421005910444,0.010250095197452501,0.030695466921285688,0.05223084936996887,0.08084215260651391,-0.2253663370303712,0.02627927703971161,0.13783732581473535,0.13783732581473535
6.15,0.010869260400803257,0.03331117190964781,0.05819906298321935,0.09205717064715437,0.009607550714480897,0.029117383975747407,0.050008202899028804,0.07789813006575413,-0.22076860377439111,0.025037205139263805,0.1344387918310068,0.1344387918310068
6.2,0.010212272870306462,0.0316918163430998,0.055915030602935165,0.08907880780878906,0.009005701522003818,0.027620871012078965,0.04788092288744108,0.07506604066830704,-0.21626357892139958,0.023853731101175623,0.1311277400055302,0.1311277400055302
6.25,0.009595417967031799,0.030152144902174174,0.053722663635960996,0.08620492550341993,0.008442005025253923,0.026201697757088235,0.045844883709663546,0.07234139355401702,-0.2118495246075695,0.022726093104318976,0.12790177746423498,0.12790177746423498
6.300000000000001,0.009016258834478784,0.028688184194235203,0.05161818282122922,0.08343150443736343,0.007914078746805742,0.024855853776123857,0.04389613868057248,0.06971988812580379,-0.20752471924890642,0.02165165844644455,0.12475858079350978,0.12475858079350978
6.3500000000000005,0.008472508000403589,0.027296161560207508,0.04959796864684862,0.08075469429932602,0.007419690501457042,0.023579537214068674,0.042030912526059144,0.0671974058130452,-0.20328745959351202,0.02062791763247776,0.1216958941358653,0.1216958941358653
6.4,0.007962018350238218,0.02597249491926247,0.047658554601267125,0.07817080629671581,0.006956749162811808,0.022369144075820753,0.040245594117354525,0.06477000214594397,-0.19913606243185863,0.01965247871284347,0.11871152729312444,0.11871152729312444
6.45,0.007482774638924896,0.024713783105149902,0.04579662067548411,0.07567630599180863,0.006523295989902662,0.021221258027608863,0.03853672946951693,0.062433899140297025,-0.19506886601034248,0.018723061864410608,0.1158033538458783,0.1158033538458783
6.5,0.007032885511840717,0.023516796675685975,0.04400898711423808,0.07326780643445627,0.006117496483328995,0.02013264069978675,0.03690101500252506,0.060185477989647,-0.19108423118752146,0.017837494206321636,0.11296930929630516,0.11296930929630516
6.550000000000001,0.006610576006649429,0.022378469176559956,0.04229260841262639,0.07094206158618742,0.005737632741601401,0.019100222471366834,0.03533529106182468,0.05802127205987789,-0.18718054236733686,0.016993704842764863,0.11020738924005725,0.11020738924005725
6.6000000000000005,0.00621418050912314,0.02129588884052031,0.040644567553460784,0.06869596002913557,0.00538209628964388,0.018121093716426236,0.03383653569391534,0.055937960179827384,-0.18335620823917853,0.016189720124638766,0.10751564757174158,0.10751564757174158
6.65,0.005842136137204032,0.020266290703092136,0.0390620704797751,0.06652651895215644,0.005049381352689846,0.017192496492593967,0.03240185867157956,0.05393236022035692,-0.17960966235079076,0.015423659122028126,0.10489219472752577,0.10489219472752577
6.7,0.005492976528807601,0.01928704911622366,0.037542440796231986,0.06443087840571363,0.004738078550097672,0.016311816652064572,0.03102849576260284,0.052001422953482736,-0.17593936353665127,0.014693729299446817,0.10233519596755997,0.10233519596755997
6.75,0.005165326010090159,0.018355670641621913,0.0360831146926869,0.062406295816558335,0.004446868984892206,0.015476576355944828,0.029713803235271955,0.0501422261825748,-0.17234379622153098,0.01399822238588823,0.09984286970020032,0.09984286970020032
6.800000000000001,0.004857894122104258,0.017469787305991313,0.034681636082828364,0.0604501407528704,0.0041745187060993425,0.014684426973197426,0.02845525259353493,0.04835196913423241,-0.16882147061639652,0.013335510431851905,0.09741348584942774,0.09741348584942774
6.8500000000000005,0.00456947048493788,0.016627150200908544,0.033335651950596346,0.0585598899303227,0.0039198735221728535,0.013933142345973981,0.027250425534434436,0.04662796710220827,-0.16537092282159807,0.012704042045673793,0.09504536426636104,0.09504536426636104
6.9,0.004298919979570971,0.015825623410634652,0.03204290789696296,0.05673312244945249,0.003681854145010273,0.013220612403710445,0.026097009120260545,0.044967646333645625,-0.1619907148503576,0.01210233880167163,0.09273687318535209,0.09273687318535209
6.95,0.00404517822878199,0.015063178251765445,0.030801243879622946,0.05496751525474452,0.0034594516452130936,0.012544837108974373,0.02499279115779168,0.04336853914789188,-0.1586794345838883,0.011528991812818834,0.0904864277248098,0.0904864277248098
7.0,0.0038072473594945424,0.014337887809241284,0.029608590138170257,0.05326083880593232,0.00325172320036293,0.011903920718692859,0.02393565577698628,0.04182827927823332,-0.15543569566801657,0.010982658460876166,0.08829248843261844,0.08829248843261844
7.050000000000001,0.0035841920299683945,0.013647921753867311,0.028462963297417095,0.05161095295218805,0.0030577881191578074,0.011296066345041591,0.022923579201538577,0.04034459742704309,-0.15225813735989785,0.010462059277135087,0.08615355987578714,0.08615355987578714
7.1000000000000005,0.0033751357062090257,0.012991541427127364,0.027362462641633598,0.05001580300008299,0.002876824125280227,0.010719570800931203,0.021954625703808902,0.038915317025033286,-0.14914542433231023,0.009965974967157407,0.08406818927377914,0.08406818927377914
7.15,0.003179257172895484,0.01236709517970254,0.02630526655263955,0.04847341596644971,0.0027080638858511586,0.010172819715679873,0.021026943736771806,0.037538350185539054,-0.1460962464420384,0.00949324357312953,0.08203496517482214,0.08203496517482214
7.2,0.0029957872650077425,0.011773013950724059,0.025289629104857235,0.046981897007551884,0.0025507917702616827,0.009654282907106192,0.02013876223578657,0.03621169384502935,-0.14310931846801844,0.009042757767683741,0.08005251617438004,0.08005251617438004
7.25,0.0028240058071729705,0.011207807075395794,0.024313876810630547,0.045539426016262013,0.0024043408260676635,0.009162509996908957,0.019288387083177032,0.03493342608132549,-0.14018337982417656,0.00861346227327246,0.0781195096748754,0.0781195096748754
7.300000000000001,0.0026632387485460416,0.010670058309211463,0.023376405509323805,0.04414425437925269,0.002268089959483527,0.008696126256818275,0.018474197728806166,0.03370170260130976,-0.13731719425125333,0.008204351401411809,0.07623465068568185,0.07623465068568185
7.3500000000000005,0.002512855481794691,0.010158422057563659,0.02247567739393173,0.04279470188652173,0.002141461308820482,0.008253828673602337,0.017694643960040612,0.03251475339021551,-0.13450954949134586,0.007814466706337817,0.0743966806623523,0.0743966806623523
7.4,0.002372266335451929,0.009671619799999734,0.021610218168936858,0.04148915378548495,0.0020239177999608,0.007834382221506592,0.016948242814522837,0.03137087951455113,-0.1317592569469149,0.007442894747816558,0.07260437638377909,0.07260437638377909
7.45,0.002240920229790847,0.009208436699795288,0.02077861433539032,0.04022605797606945,0.0019149608739001743,0.0074366163320756335,0.01623357563117848,0.030268450074353418,-0.12906515133989832,0.007088764958277726,0.07085654886809402,0.07085654886809402
7.5,0.0021055320237188587,0.008766777322158486,0.01998006544475375,0.03900378017681161,0.0017942222397765513,0.0070563132857213344,0.015548487599949886,0.029206450358309453,-0.12642607369314404,0.0067537984636604695,0.06915204859717496,0.06915204859717496
7.550000000000001,0.001978342134047466,0.008346483484864817,0.019212717926493973,0.03782102768568539,0.001681095868000876,0.0066955212392566235,0.014892476462629716,0.028182826581194875,-0.12384092088073002,0.006434659559197434,0.06748974567541939,0.06748974567541939
7.6000000000000005,0.0018588528012157496,0.007946510464739159,0.01847532640778095,0.03667642064252373,0.0015751018752484755,0.006353235015957355,0.014264298545001204,0.027196135721971826,-0.12130859536325381,0.006130600459629127,0.06586854767944293,0.06586854767944293
7.65,0.001746596579447147,0.007565865312923668,0.017766696595249015,0.03556863185946647,0.00147579062281001,0.006028501503243431,0.013662763922442775,0.026244991923404105,-0.11882802145002756,0.0058409086969701965,0.06428739243161295,0.06428739243161295
7.7,0.0016411344842326345,0.007203604245949389,0.017085683107186715,0.03449638460465437,0.0013827408114739513,0.005720416937527296,0.013086734064964065,0.025328064075419588,-0.11639814491187596,0.00556490545412473,0.062745247081705,0.062745247081705
7.75,0.0015420542535807815,0.006858830171523681,0.01643118740290441,0.033458450491403204,0.0012955576964002826,0.005428124332349921,0.01253511958835689,0.024444073510830937,-0.1140179326061099,0.005301943977048649,0.06124110722097905,0.06124110722097905
7.800000000000001,0.0014489687158327949,0.00653069034111625,0.015802155802902708,0.03245364746384337,0.0012138714142629888,0.005150811041444677,0.012006878104975435,0.023591791804756703,-0.11168637210029084,0.005051408061597333,0.0597739960255183,0.0597739960255183
7.8500000000000005,0.0013615142575159442,0.00621837412280992,0.015197577595926295,0.03148083787467709,0.001137335415644716,0.004887706449692569,0.01150101216987543,0.02277003867310836,-0.10940247129720002,0.00481271061159636,0.058342963428028395,0.058342963428028395
7.9,0.0012793493850877858,0.005921110888135817,0.014616483228962241,0.030538926650516517,0.0010656249960823935,0.004638079785219139,0.011016567318047324,0.021977679965393203,-0.10716525806176659,0.004585292264810063,0.05694708531710811,0.05694708531710811
7.95,0.0012021533748010154,0.00563816800694406,0.014057942576420328,0.029626859540494953,0.0009984359195732775,0.004401238046237716,0.010552630188663769,0.021213625747316025,-0.1049737798505967,0.004368620083633863,0.05558546276302882,0.05558546276302882
8.0,0.0011296250052733148,0.005368848944675297,0.013521063284904445,0.02874362144406289,0.0009354831287365584,0.0041765240365805026,0.01010832673244051,0.02047682846888526,-0.10282710334465082,0.00416218630748135,0.05425722126908833,0.05425722126908833
8.05,0.001061481367679537,0.005112491456696518,0.01300498919014849,0.027888234814088666,0.0008764995361877524,0.0039633145041785426,0.009682820498381758,0.01976628121394217,-0.10072431408553223,0.003965507163975932,0.05296151004763308,0.05296151004763308
8.1,0.0009974567487962235,0.004868465874647019,0.012508898802848094,0.027059758131582397,0.0008212348920229839,0.0037610183770549217,0.00927531099634678,0.01908101602723442,-0.09866451611577601,0.0037781217361897985,0.05169750131987156,0.05169750131987156
8.15,0.0009373015824220301,0.004636173480008151,0.012032003860270472,0.026257284448550813,0.0007694547226292308,0.003569075091683188,0.00888503213203333,0.01842010231534862,-0.09664683162346464,0.0035995908833001493,0.05046438963863014,0.05046438963863014
8.200000000000001,0.0008807814649732078,0.004415044960363954,0.01157354794066897,0.02547993999566994,0.0007209393363359127,0.0033869530088357284,0.008511250711126028,0.01778264531800057,-0.09467040059143987,0.0034294962121542484,0.04926139123323167,0.04926139123323167
8.25,0.0008276762313119767,0.004204538944059942,0.011132805137667188,0.024726882851633235,0.0006754828917039815,0.0032141479123053325,0.008153265009504121,0.017167784646356685,-0.09273438045133241,0.0032674390973511085,0.048087743375705504,0.048087743375705504
8.3,0.0007777790871084281,0.004004140609194646,0.010709078791909183,0.023997301671194512,0.0006328925245120905,0.003050181586128141,0.007810403406542991,0.01657469288522643,-0.09083794574258852,0.0031130397475587677,0.04694270376756486,0.04694270376756486
8.35,0.0007308957942644565,0.0038133603630937014,0.010301700277398265,0.023290414469078268,0.0005929875297464558,0.0028946004661682756,0.007482023078677882,0.016002574256123763,-0.08898028777663562,0.002965936315892193,0.045825549946416036,0.045825549946416036
8.4,0.0006868439061420698,0.003631732588620031,0.009910027840066872,0.022605467457075815,0.0005555985951327321,0.002746974362144261,0.0071675087505265874,0.015450663338345329,-0.08716061430629687,0.002825784052278248,0.04473557871168948,0.04473557871168948
8.450000000000001,0.0006454520495390991,0.003458814453866406,0.009533445486234629,0.02194173393178313,0.0005205670829654886,0.0026068952463855714,0.006866271500990424,0.014918223845355646,-0.08537814920053728,0.0026922544958309096,0.04367210556880975,0.04367210556880975
8.5,0.0006065592505436257,0.0032941847819591813,0.009171361918720713,0.021298513210567156,0.0004877443571945986,0.0024739761058047744,0.006577747621870061,0.014404547453904688,-0.08363213212459898,0.0025650347053523003,0.042634464191146276,0.042634464191146276
8.55,0.0005700143015751394,0.0031374429778746214,0.008823209518480864,0.020675129613470858,0.00045699115291887344,0.002347849853757422,0.006301397526644708,0.01390895268343136,-0.08192181822556277,0.002443826526163276,0.04162200589911189,0.04162200589911189
8.6,0.0005356751670862266,0.0029882080093326093,0.008488443369738313,0.02007093148888461,0.0004281769856163476,0.002228168298638586,0.006036704707170127,0.013430783823427802,-0.08024647782335483,0.002328345891551411,0.040634099155799616,0.040634099155799616
8.65,0.0005034084255541364,0.0028461174389871635,0.008166540326672474,0.019485290280922146,0.0004011795976085037,0.002114601166232249,0.005783174736153089,0.01296940990655506,-0.07860539610720163,0.002218322157204488,0.03967012907857157,0.03967012907857157
8.700000000000001,0.000473088745537536,0.0027108265052794333,0.00785699811981909,0.018917599636544522,0.00037588443941310323,0.0020068351729881414,0.005540334313357325,0.01252422372540957,-0.07699787283752256,0.002113497467074166,0.038729496966036094,0.038729496966036094
8.75,0.00044459839371069343,0.0025820072494573006,0.0075593345004212,0.018367274550574728,0.00035218418378780275,0.00190457314755054,0.005307730353589081,0.01209464089094374,-0.07542322205323815,0.0020136261491874932,0.037811619839870726,0.037811619839870726
8.8,0.000417826772915816,0.0024593476863966923,0.007273086421051804,0.017833750546839798,0.000329978270405013,0.0018075331980054955,0.005084929114599189,0.011680098930642122,-0.07388077178446172,0.0019184741399936034,0.0369159300009695,0.0369159300009695
8.85,0.00039266998839482107,0.0023425510169836554,0.006997809250906821,0.017316482893766125,0.0003091724792280548,0.0017154479224472225,0.004871515363123303,0.011280056424647753,-0.07236986377053382,0.001827818435899304,0.036041874599412924,0.036041874599412924
8.9,0.00036903044047491534,0.002231334879933567,0.0067330760242407545,0.01681494585283807,0.00028967853078013797,0.0016280636605915978,0.004667091577362672,0.010893992178121538,-0.0708898531833516,0.0017414465707106103,0.03518891521777851,0.03518891521777851
8.950000000000001,0.0003468164420884849,0.0021254306410348578,0.006478476720487977,0.016328631958409643,0.00027141371161153307,0.0015451397842850202,0.004471277184285098,0.010521404428201346,-0.06944010835593863,0.0016591561177576209,0.03435652746732794,0.03435652746732794
9.0,0.0003259418596073586,0.002024582717909693,0.006233617574679481,0.01585705132743463,0.00025430052337700027,0.0014664480248708066,0.004283707830199081,0.010161810084006701,-0.06802001051619619,0.0015807542155377083,0.033544200596624864,0.033544200596624864
9.05,0.00030632577556493566,0.0019285479384835112,0.005998120416828765,0.015399730997751819,0.0002382663540355285,0.0013917718354831258,0.004104034683124501,0.00981474399821035,-0.06662895352577225,0.0015060571157668357,0.03275143711215474,0.03275143711215474
9.1,0.0002878921719273135,0.0018370949314494476,0.00577162203902127,0.014956214293629904,0.00022324316977814944,0.0013209057864405243,0.003931923765549951,0.009479758268769258,-0.06526634362398064,0.001434889752781133,0.03197775241053394,0.03197775241053394
9.15,0.000270569632656806,0.0017500035471027776,0.005553773588999647,0.014526060217340436,0.00020916722637740013,0.0012536549920076977,0.0037670553162307573,0.00915642156947529,-0.06393159917670038,0.0013670853332806902,0.03122267442191178,0.03122267442191178
9.200000000000001,0.0002542910643884018,0.0016670643070048733,0.005344239989092157,0.014108842865588085,0.00019597879873430577,0.0011898345668856143,0.0036091231797425643,0.00884431850805003,-0.06262415043018256,0.0013024849454550628,0.030485743264183802,0.030485743264183802
9.25,0.00023899343411213156,0.0015880778810160362,0.005142699379384021,0.013704150869684803,0.00018362192747586843,0.001129269110876648,0.003457834222563442,0.008543049010569112,-0.061343439269690124,0.001240937186575251,0.02976651090764943,0.02976651090764943
9.3,0.00022461752282224883,0.00151285459031218,0.004948842584081421,0.013311586858408917,0.00017204418152831158,0.001071792220253324,0.0033129077745128474,0.008252227731059119,-0.060088918982894694,0.0011822978081800883,0.029064540849760886,0.029064540849760886
9.35,0.00021110769415788944,0.0014412139350719567,0.004762372600065492,0.012930766942541807,0.00016119643565904758,0.0010172460244368435,0.0031740750944286226,0.007971483485165042,-0.05886005402795334,0.0011264293780260937,0.028379407799623783,0.028379407799623783
9.4,0.000198411677119697,0.001372984145588717,0.004583004106678889,0.012561320220123604,0.00015103266204379004,0.0009654807466649991,0.0030410788590135786,0.007700458706838209,-0.05765631980618767,0.0010732009580090586,0.02771069737192264,0.02771069737192264
9.450000000000001,0.00018648036200304003,0.0013080017556259208,0.004410462995830745,0.012202888301515618,0.00014150973497469122,0.0009163542873986012,0.002913672673831299,0.0074388089270440655,-0.05647720243928669,0.0010224877973029794,0.027058005789956582,0.027058005789956582
9.5,0.00017526760874112917,0.0012461111968954438,0.004244485921546915,0.011855124853401173,0.00013258724788110237,0.0008697318292813663,0.002791620605476659,0.007186202273535975,-0.05532219855095522,0.0009741710399975577,0.0264209395974827,0.0264209395974827
9.55,0.00016473006690077672,0.0011871644135958363,0.004084819868131604,0.011517695160898045,0.0001242273418867607,0.0008254854625305292,0.0026746967339902764,0.006942318990785829,-0.054190815052929525,0.0009281374465494089,0.025799115379075623,0.025799115379075623
9.600000000000001,0.0001548270066199349,0.0011310204960021724,0.003931221736143822,0.011190275706995182,0.00011639454517612774,0.0007834938296944465,0.0025626847246278755,0.0067068509792044175,-0.0530825689352814,0.0008842791283944467,0.025192159488722683,0.025192159488722683
9.65,0.00014552015981968603,0.0010775453321508381,0.0037834579454276507,0.01087255376856369,0.00010905562248844083,0.0007436417887693334,0.002455377418135327,0.006479501352824772,-0.0519969870609333,0.0008424932950997167,0.024599707786384553,0.024599707786384553
9.700000000000001,0.0001367735710642177,0.0010266112767115955,0.003641304054469296,0.010564227028227716,0.00010217943410099083,0.0007058200937201678,0.0023525764387181537,0.006259984014659753,-0.05093360596430686,0.0008026820134623033,0.024021405382261208,0.024021405382261208
9.75,0.00012855345748065958,0.0009780968361856874,0.0035045443953861458,0.010265003201414356,9.573680370338383e-5,0.0006699250915008967,0.002254091818930514,0.006048023248981453,-0.04989197165402791,0.0007647519779909052,0.02345690638851261,0.02345690638851261
9.8,0.0001208280771866507,0.000931886369612739,0.003372971723883933,0.009974599677933703,8.970039460225406e-5,0.000635858434716522,0.002159741640743265,0.005843353329804432,-0.04887163941961194,0.0007286142922323243,0.022905873678192638,0.022905873678192638
9.850000000000001,0.00011356760570727792,0.0008878698040108912,0.0032463868835474674,0.009692743177470497,8.404459373122915e-5,0.0006035268091145576,0.0020693516920837463,0.005645718144887525,-0.047872173642054656,0.0006941842604305061,0.022367978651163797,0.022367978651163797
9.9,0.0001067440198947303,0.000845942363814136,0.0031245984838584183,0.009419169418397575,7.874540297405455e-5,0.0005728416751359032,0.0019827551381713816,0.005454870834600149,-0.046893147608253076,0.0006613811890299699,0.021842901006768355,0.021842901006768355
9.950000000000001,0.00010033098889376644,0.0008060043136082593,0.003007422591360352,0.009153622799348613,7.378033733980618e-5,0.0005437190227954773,0.0018997922070033038,0.005270573445028579,-0.045934143329183684,0.0006301281975585175,0.021330328523040037,0.021330328523040037
10.0,9.430377172401823e-5,0.0007679607135023174,0.0028946824334167426,0.008895856093013672,6.912832955818474e-5,0.0005160791392011074,0.0018203098883728685,0.005092596594725891,-0.04499475136176493,0.0006003520384460817,0.020829956842247824,0.020829956842247824
10.05,8.863912107636763e-5,0.0007317211865062148,0.002786208114031937,0.008645630151645618,6.476964069012055e-5,0.000489846388055332,0.0017441616458313454,0.0049207191545360225,-0.0440745706343326,0.0005719829253575009,0.02034148926257124,0.02034148926257124
10.100000000000001,8.331519294523636e-5,0.0006971996973168849,0.0026818363412283194,0.00840271362378894,6.068577637443347e-5,0.00046494900051900404,0.0016712071410291917,0.004754727939947907,-0.04317320827565743,0.0005449543696369559,0.01986463653571337,0.01986463653571337
10.15,7.831146174172317e-5,0.0006643143419458167,0.0025814101654949777,0.008166882681764763,5.685940835520419e-5,0.0004413188768480194,0.0016013119698983034,0.00459441741545991,-0.04229027944743554,0.0005192030244808006,0.019399116670264827,0.019399116670264827
10.200000000000001,7.360864055420137e-5,0.0006329871476493702,0.0024847787288443694,0.00793792075946693,5.3274300956912723e-5,0.00041889139824521644,0.0015343474101604433,0.004439589410457885,-0.041425407180183164,0.0004946685364736275,0.018944654740638577,0.018944654740638577
10.25,6.91886062433385e-5,0.0006031438826505388,0.0023917970240335835,0.00771561830004421,4.991524219539231e-5,0.00039760524839859725,0.0014701901796698156,0.004290052846132144,-0.04057822221246863,0.000471293404139658,0.01850098270140179,0.01850098270140179
10.3,6.503432907760269e-5,0.0005747138751666122,0.0023023256635260614,0.007499772513062739,4.6767979232312995e-5,0.0003774022442045932,0.0014087222051194755,0.0041456234729796,-0.039748362833415186,0.0004490228431779798,0.018067839206836963,0.018067839206836963
10.350000000000001,6.112980663325108e-5,0.0005476298412816794,0.0022162306577880072,0.007290187140760999,4.3819157899336464e-5,0.0003582271752012156,0.001349830400661995,0.004006123618457278,-0.03893547472840986,0.00042780465806582145,0.017644969435570458,0.017644969435570458
10.4,5.746000169962968e-5,0.000521827721226126,0.0021333832025312374,0.007086672233026987,4.105626603535008e-5,0.00034002765126068467,0.0012934064560146446,0.0038713819443723764,-0.03813921082795414,0.00040758911972896543,0.017232124920112224,0.017232124920112224
10.450000000000001,5.40107839464167e-5,0.0004972465236473021,0.00205365947453098,0.006889043930743559,3.8467580396364896e-5,0.00032275395811457146,0.0012393466336382292,0.0037412332136121914,-0.037359231159594004,0.0003883288489926211,0.016829063381155782,0.016829063381155782
10.5,5.076887512427656e-5,0.00047382817747643413,0.001976940435663105,0.006697124257163762,3.604211691282001e-5,0.00030635892030670645,0.00118755157459682,0.0036155180658344298,-0.036595202702867355,0.0003699787055396243,0.01643554856649291,0.01643554856649291
10.55,4.772179758431979e-5,0.00045151739101667674,0.0019031116448205542,0.006510740916992693,3.3769584083238076e-5,0.00029079777119015706,0.0011379261127228565,0.0034940828017549445,-0.03584679924720847,0.0003524956821157324,0.016051350094402228,0.016051350094402228
10.600000000000001,4.4857825914838996e-5,0.0004302615178960072,0.001832063077383307,0.00632972710286676,3.164033930648275e-5,0.00027602802960452206,0.0010903790967285883,0.003376779175685539,-0.035113701252750026,0.00033583880373407943,0.015676243301375976,0.015676243301375976
10.65,4.216594150606748e-5,0.00041001042954651716,0.0017636889519301586,0.006153921308934645,2.9645347967337363e-5,0.00026200938288869097,0.001044823219920569,0.0032634641959894853,-0.03439559571396427,0.00031996903164257167,0.015310009094053499,0.015310009094053499
10.700000000000001,3.963578986523221e-5,0.00039071639388858835,0.0016978875638939007,0.005983167151257187,2.7776145101805174e-5,0.00024870357590212684,0.0010011748571889488,0.003153999933136637,-0.03369217602608604,0.0003048491718291627,0.014952433805234863,0.014952433805234863
10.75,3.725764051499365e-5,0.0003723339599145154,0.0016345611258742113,0.005817313194755617,2.60247994794775e-5,0.0002360743057447033,0.0009593539089576954,0.003048253335053645,-0.03300314185426177,0.00029044378785058255,0.014603309053851791,0.014603309053851791
10.8,3.502234931852497e-5,0.0003548198478813912,0.0015736156143347033,0.005656212786449346,2.4383879950570722e-5,0.00022408712188121008,0.0009192836517955838,0.002946096049477712,-0.032328199005368936,0.00027671911778022744,0.014262431608777677,0.014262431608777677
10.850000000000001,3.292132308402166e-5,0.0003381328448375503,0.001514960622422218,0.005499723894735517,2.2846423914842253e-5,0.0002127093313918865,0.0008808905954009274,0.002847404253034777,-0.031667059302452324,0.00026364299508056674,0.013929603256362028,0.013929603256362028
10.9,3.0946486310389736e-5,0.0003222337052206099,0.0014585092186575202,0.005347708954473269,2.1405907778598245e-5,0.00020190990908478757,0.0008441043456855449,0.002752058486774776,-0.031019440461723807,0.0002511847732146236,0.01360463067157867,0.01360463067157867
10.950000000000001,2.9090249944269838e-5,0.00030708505627819284,0.0014041778112571996,0.005200034717645692,2.005621927444118e-5,0.0001916594122194788,0.0008088574736954386,0.0026599434979079524,-0.03038506597207389,0.00023931525381984734,0.013287325292680712,0.013287325292680712
11.0,2.7345482026450974e-5,0.00029265130807480303,0.0013518860178566856,0.005056572109382142,1.879163152630893e-5,0.0001819298996045352,0.0007750853901171031,0.0025709480874969337,-0.029763664977043858,0.000228006618276042,0.012977503199258682,0.012977503199258682
11.05,2.5705480113142556e-5,0.00027889856786008103,0.001301556540414028,0.004917196089132795,1.760677874976205e-5,0.00017269485484361783,0.0007427262251293157,0.002484964963869606,-0.029154972159208748,0.0002172323625069726,0.012674984993601741,0.012674984993601741
11.100000000000001,2.4163945364535026e-5,0.00026579455858483374,0.0012531150450833261,0.004781785516796063,1.649663348441445e-5,0.00016392911351656114,0.000711720713370716,0.002401890601527622,-0.028558727626922072,0.00020696723486284704,0.0123795956852651,0.0123795956852651
11.15,2.271495819961721e-5,0.00025330854136182944,0.001206490046855589,0.0046502230236079,1.5456485261903278e-5,0.00015560879409295505,0.0006820120838034691,0.0023216251053347634,-0.027974676803374263,0.0001971871769380907,0.012091164578749949,0.012091164578749949
11.200000000000001,2.1352955422357493e-5,0.0002414112416784159,0.0011616127987732722,0.004522394887610031,1.4481920618884935e-5,0.00014771123238618044,0.000653545954262856,0.002244072079778378,-0.02740257031791788,0.00018786926718571313,0.011809525164205154,0.011809525164205154
11.25,2.0072708730120476e-5,0.000230074779177578,0.0011184171855328601,0.004398190913521727,1.3568804370251058e-5,0.00014021491936578746,0.0006262702304917562,0.002169138503105633,-0.026842163899613324,0.00017899166719611675,0.011534515011063042,0.011534515011063042
11.3,1.886930452060427e-5,0.00021927260083312767,0.0010768396212976173,0.004277504316847071,1.2713262063105388e-5,0.00013309944215551738,0.0006001350094677181,0.00209673460614455,-0.026293218272949958,0.00017053357051444314,0.01126597566452427,0.01126597566452427
11.350000000000001,1.7738124918667104e-5,0.00020897941735334053,0.0010368189515500533,0.004160231612056615,1.1911663537052499e-5,0.00012634542805319457,0.0005750924868386416,0.002026773755627613,-0.025755499055698263,0.0001624751538765031,0.011003752544809552,0.011003752544809552
11.4,1.6674829949185823e-5,0.00019917114265553915,0.0009982963588207534,0.004046272504688947,1.1160607521043409e-5,0.00011993449141717143,0.0005510968682910819,0.001959172341843205,-0.025228776658849643,0.00015479753074900218,0.010747694849098668,0.010747694849098668
11.450000000000001,1.567534078657208e-5,0.00018982483626190324,0.0009612152721370209,0.003935529787224053,1.0456907201421264e-5,0.00011384918327203114,0.0005281042846827891,0.0018938496704473094,-0.02471282618860135,0.00014748270706517645,0.010497655456079624,0.010497655456079624
11.5,1.4735824015782144e-5,0.00018091864847417054,0.0009255212800412784,0.0038279092385864297,9.797576699931124e-6,0.00010807294349385533,0.0005060727107783984,0.001830727858274745,-0.024207427350344736,0.00014051353905209635,0.010253490833033344,0.010253490833033344
11.55,1.3852676843610283e-5,0.0001724317681919119,0.0008911620470353956,0.003723319527141668,9.179818404318911e-6,0.00010259005544257134,0.0004849618874341408,0.0017697317329957404,-0.02371236435461612,0.0001338736930507995,0.010015060945381557,0.010015060945381557
11.600000000000001,1.3022513202768901e-5,0.00016434437324572846,0.0008580872333130777,0.003621672117055802,8.60101109776211e-6,9.738560291572894e-5,0.00046473324708411364,0.0017107887364699408,-0.02322742582497013,0.00012754760723508444,0.009782229168627867,0.009782229168627867
11.65,1.2242150694746118e-5,0.00015663758312305264,0.0008262484176481338,0.0035228811778919857,8.058698836764373e-6,9.244542930453527e-5,0.0004453498423870095,0.001653828831655905,-0.02275240470773632,0.00012152045513924563,0.009554862202624123,0.009554862202624123
11.700000000000001,1.1508598320706611e-5,0.00014929341397025157,0.0007955990233119143,0.003426863497324136,7.550580530321928e-6,8.775609883912058e-5,0.0004267762778983022,0.0015987844129399065,-0.022287098183620714,0.00011577811090927019,0.009332829988096373,0.009332829988096373
